block,pseudocolor,x,y,s,w
1,1,821.8848307,1291.847871,1.213455798,691.2392825
1,1,822.0168972,1193.593493,1.416356544,310.9340817
1,1,822.1615762,1277.638925,1.993488722,1462.852511
1,1,822.6199044,1357.616503,1.326804153,1801.9975
1,1,822.7274675,1144.655059,1.205849044,594.5670819
1,1,822.8931041,1173.004858,1.984933308,792.1436741
1,1,823.0783733,1204.301707,1.2,442.4666013
1,1,823.2943296,1111.684743,1.450149037,216.33277
1,1,823.3539339,1034.013503,1.371931835,328.5938589
1,1,823.4622321,1323.397545,1.2,364.5488178
1,1,823.6135465,1328.464947,1.997479409,1029.820235
1,1,823.703592,1041.612828,1.90888848,517.9716585
1,1,823.7641879,1305.560581,1.996710312,1035.852773
1,1,823.7665122,1140.540288,1.994095976,944.2429359
1,1,823.8997101,1315.673597,1.52655664,389.8571088
1,1,824.269088,1300.770238,1.524204366,414.3692595
1,1,824.3627146,1124.098056,1.879541088,1108.874699
1,1,824.5246294,1259.252645,2,504.4464804
1,1,825.2419413,1348.44974,1.431311671,1044.152077
1,1,825.7280648,1116.049003,1.999096945,519.1882069
1,1,825.7959469,1097.704988,1.546530555,695.1462877
1,1,826.0745619,1132.209311,1.992228854,1362.279028
1,1,826.3554903,1219.250848,1.801255695,403.3194537
1,1,826.4767587,1243.717685,1.347761611,219.2419701
1,1,826.6399218,1085.009956,1.46027042,371.3071622
1,1,826.6595015,1214.192589,2,779.9749265
1,1,826.7602226,1278.409535,1.206006101,547.5268256
1,1,826.8555555,1352.575573,1.20232287,284.8384054
1,1,827.2711389,1333.09106,1.451665303,576.4688676
1,1,827.2890401,1288.961844,1.996995784,814.9206515
1,1,827.7663797,1364.357779,1.445351718,231.4339231
1,1,827.8126537,1161.969891,2,356.3226003
1,1,827.9706771,1318.922118,1.698389805,853.6999533
1,1,828.0433091,1430.153312,1.825316118,200.3174123
1,1,828.2240732,1071.284127,1.999935018,305.4411
1,1,828.4183283,1296.648612,1.200725741,438.3269561
1,1,828.7792001,1325.156087,1.99910796,1050.669243
1,1,828.8059267,1185.856962,2,613.3363965
1,1,828.9864937,1373.16939,1.576131368,211.5511443
1,1,828.9905893,1355.069343,1.994845134,1126.844004
1,1,829.0854368,1088.707472,1.775014701,1503.168832
1,1,829.6742634,1488.589947,1.379976788,603.3828147
1,1,829.8089857,1274.393367,1.21350391,844.9497974
1,1,830.3450059,1357.077224,1.201387243,308.0034974
1,1,830.4166852,1291.938654,1.200027389,227.3045527
1,1,830.8651358,1108.298909,1.99927328,340.8941965
1,1,830.8669804,1293.991876,2,617.9135043
1,1,830.9715576,1142.385673,1.2,251.6481068
1,1,831.1675444,1282.604948,1.392287646,676.4574664
1,1,831.4011155,1344.494071,1.2,475.3101864
1,1,831.4913282,1385.155592,1.429748161,1743.129856
1,1,831.8958413,1189.872713,1.573080164,288.9780801
1,1,832.0589399,1151.854956,1.954981266,724.7794028
1,1,832.2295344,1317.810527,1.994890421,1483.773294
1,1,832.2847002,1074.489899,1.200474385,275.7967958
1,1,832.3170609,1224.911857,2,251.0217993
1,1,832.3855093,1215.531067,2,394.1005598
1,1,832.3935701,1119.415069,1.607808636,450.0883952
1,1,832.515266,1337.583932,1.201405565,567.7801504
1,1,832.5601235,1330.829086,1.999338868,856.2738276
1,1,832.7289992,1268.234007,1.2,460.3099111
1,1,832.7903844,1305.193267,2,307.6487047
1,1,832.9622165,1313.156097,1.205050487,1244.519141
1,1,833.0305731,1138.633403,1.206831861,518.1258668
1,1,833.1600886,1326.914691,1.2,592.2692861
1,1,833.1901992,1341.729565,1.359226105,1171.934733
1,1,833.3123862,1163.662386,2,346.8274002
1,1,833.3772954,1127.250052,1.999062766,663.6605493
1,1,833.6945118,1080.046898,1.30458707,201.0225166
1,1,834.0179148,1067.280575,1.806466005,191.2018313
1,1,834.4764167,1358.670847,2,281.1655249
1,1,834.5431102,1271.955636,1.99817274,972.469356
1,1,834.5671815,998.214176,1.505775008,239.6516927
1,1,834.9882496,1484.549811,1.304909189,367.4474245
1,1,835.5525326,1398.135733,1.34119185,538.5494403
1,1,835.5629485,1292.984514,1.585723363,374.6986904
1,1,835.7067909,1114.308497,1.385876623,226.814299
1,1,835.9036585,1219.527082,1.820528535,234.0652347
1,1,836.1264387,1434.47693,1.897972506,263.4458749
1,1,836.2175803,1297.983384,1.999998096,473.4158531
1,1,836.2239137,1092.732023,1.40546581,215.724666
1,1,836.3428247,1300.567946,2,646.7419664
1,1,836.470766,1144.737197,1.997547108,609.2474969
1,1,836.5131692,1087.997309,1.350647743,1599.534215
1,1,836.6421523,1332.660823,1.228130012,1466.879878
1,1,836.6813363,1014.740187,1.2846559,315.5321729
1,1,836.9414487,1341.420919,2,1648.401576
1,1,836.9838874,1260.904244,1.597012746,367.3793923
1,1,837.1157511,1136.353439,1.940146162,1130.475251
1,1,837.3165179,1310.635719,1.819890943,460.1875746
1,1,837.3479157,1028.127635,1.318150799,305.6912289
1,1,837.4790576,972.0751286,1.452629988,1000.440646
1,1,837.6705607,979.4788112,1.275990905,253.69712
1,1,837.8195446,1225.499375,2,283.7090958
1,1,837.832916,1312.851492,1.200100425,256.4041871
1,1,837.8646273,1174.134961,1.398897336,1271.877589
1,1,837.9513578,1319.732052,1.2,329.8373616
1,1,838.0004697,1316.258944,1.83547612,815.3706296
1,1,838.1631377,1323.382891,1.738259446,1101.735301
1,1,838.428191,1161.802406,1.316538714,354.3650541
1,1,838.7773286,1126.088477,1.99955759,556.2631362
1,1,838.8278845,1290.440476,1.203677065,288.8659541
1,1,838.9034407,1337.556232,1.202825921,420.3522854
1,1,839.4781333,1107.357499,1.2,262.6856193
1,1,839.6597412,1343.213645,1.209250632,1025.929858
1,1,839.7432263,1131.671327,1.544036312,195.8537871
1,1,839.7788573,1330.397961,1.992599777,1045.912752
1,1,839.8079069,1100.496153,2,343.995338
1,1,840.246074,1236.732227,2,962.653458
1,1,840.4528727,1286.43918,1.371196845,592.9390938
1,1,840.6984812,1062.382829,1.382061912,274.5112782
1,1,841.2359524,1278.586831,1.661349135,1086.187912
1,1,841.5368257,1036.742293,2,198.8924707
1,1,841.7036527,1012.472234,1.208795746,568.1383321
1,1,842.1877357,1109.835609,1.99475989,821.329453
1,1,842.6701424,1057.906763,1.999327732,771.3967161
1,1,842.8452262,1043.175988,2,593.556768
1,1,842.9892884,1116.995655,1.620146716,950.737292
1,1,843.2177902,1353.496479,2,250.8078347
1,1,843.2829448,1338.577321,1.995848315,833.242677
1,1,843.5825153,1307.626047,1.2,239.0591911
1,1,843.5859082,974.8365053,1.370606441,216.2108091
1,1,843.5942181,1016.292679,1.667703047,1557.832254
1,1,843.8535297,1234.053687,1.377675056,609.8028819
1,1,843.9742254,1149.120059,1.770954898,198.3092564
1,1,843.9810312,1304.058279,1.999824712,1182.73098
1,1,843.9844856,1368.942741,1.998645534,968.6611063
1,1,844.5178287,1126.251479,1.931499643,423.6065386
1,1,844.5939501,1284.231342,2,1060.737525
1,1,844.6999441,1263.600886,1.398186087,1207.949601
1,1,844.8125424,1134.568682,1.999620061,225.7917221
1,1,845.2469628,1111.542755,1.200331035,321.9720987
1,1,845.2554336,1248.395833,2,221.6174495
1,1,845.6867006,1198.027028,1.391466501,587.4126629
1,1,845.8743627,1211.414819,1.996779993,325.6333044
1,1,845.8878635,1329.748981,1.228547699,1129.606171
1,1,845.9604096,1365.77675,1.643339119,284.1515445
1,1,846.5184427,1016.535993,1.326463825,334.7156993
1,1,846.5410483,1279.258552,1.200135544,263.4069361
1,1,846.7228999,1051.790448,1.647515339,361.0596335
1,1,847.1458494,1321.271649,1.990154024,1069.556019
1,1,847.2571659,1078.080357,1.586058438,321.7391677
1,1,847.3383817,1299.171492,1.920173297,550.408598
1,1,847.5724395,1272.626,1.326830958,222.5705021
1,1,847.6388992,1251.697527,1.834222909,334.8093174
1,1,847.9213368,1340.036337,1.999589782,339.4331193
1,1,848.108475,1183.108152,1.398738249,272.1391513
1,1,848.4453598,1290.718161,1.873431683,250.2725599
1,1,848.6417259,1309.679511,1.996654476,1673.69221
1,1,848.7845272,1372.239775,1.242588408,761.0633601
1,1,849.3125502,1118.455101,1.2,1303.589914
1,1,849.3125502,1305.294407,1.202186255,655.217133
1,1,849.3125502,1319.383257,1.2,435.196518
1,1,849.5094677,1143.071905,1.751392908,604.2299238
1,1,849.9156185,1033.215939,1.203030074,412.6122875
1,1,850.1353619,1324.89351,1.2,911.615105
1,1,850.3517431,1329.085603,1.991131136,666.4913895
1,1,850.3613887,1025.513221,1.727297245,267.7033688
1,1,850.4178055,1336.803751,1.2,267.2322625
1,1,850.4308168,1039.126725,1.999759832,385.8389669
1,1,852.2019396,1092.540504,2,240.3172222
1,1,852.792285,1106.86355,1.997547496,607.3924149
1,1,852.7967203,983.8143221,1.2,221.4205491
1,1,853.211588,1059.433317,2,190.3177735
1,1,853.3476285,1276.190227,1.527415156,514.4069171
1,1,853.5711215,1232.733258,2,265.9679199
1,1,853.6373633,1238.357511,1.76928253,414.1755903
1,1,853.7271176,1077.623645,1.82304463,1088.911078
1,1,853.8618533,1362.826933,1.526230319,277.973443
1,1,853.9475596,1217.15417,1.935369225,387.9175355
1,1,853.9991803,1345.04775,1.387971982,329.9172698
1,1,854.1935279,1123.847805,1.262180519,971.2144189
1,1,854.1958282,1171.234652,1.683532941,208.325276
1,1,854.2684681,1249.544596,1.582326269,712.7484632
1,1,854.3387558,1165.488978,2,290.5761509
1,1,854.7990232,1291.576076,1.201506932,279.2243459
1,1,854.8324932,1182.492131,2,425.5943069
1,1,855.0674069,1151.454168,2,297.6693945
1,1,855.0776449,1340.611389,1.204539998,558.7819393
1,1,855.0808255,991.387297,1.2,192.8579675
1,1,855.3845065,1417.034867,2,235.0028455
1,1,855.6118756,1194.171862,2,301.3443673
1,1,855.6600944,1293.398749,1.995935708,1249.051712
1,1,855.7657739,1311.446821,1.989305083,689.2968928
1,1,855.7688048,1134.150182,1.749310228,273.1177997
1,1,856.1445313,1001.587806,1.238428357,211.9607179
1,1,856.2522667,1298.252623,1.745501858,675.9560704
1,1,856.2871235,1328.844741,1.996565066,756.7236474
1,1,856.3453715,1128.544807,1.996291111,666.6756163
1,1,856.3961596,1337.520447,1.995073525,647.9828546
1,1,856.4893458,1111.941995,1.999834811,631.6972968
1,1,856.5209424,1263.33281,1.962287113,667.7636535
1,1,856.7434369,1320.68929,1.225210777,844.6525916
1,1,857.306089,1080.417112,1.204972937,695.5581749
1,1,857.5718383,1140.639239,1.760156167,1019.875251
1,1,858.8398363,1316.517343,1.988358539,528.7805826
1,1,859.5378163,1229.261791,1.852778564,473.5101289
1,1,859.8491867,1343.349639,1.994161321,1208.269454
1,1,860.386569,1464.719002,1.329016507,255.8227898
1,1,860.3937949,1314.986945,1.2,276.5999474
1,1,860.5508833,1292.000884,1.201360518,939.4976912
1,1,861.0719856,1284.956615,1.99830002,766.3367142
1,1,861.213308,1302.066892,1.999084895,422.7208011
1,1,861.5132853,1388.316785,1.377245439,220.1035023
1,1,861.5312673,1112.870787,1.201621733,425.4785251
1,1,861.698378,1120.197724,1.890656656,309.1165805
1,1,861.7984233,1339.214703,1.2,388.1908796
1,1,862.1536161,1088.495087,1.548098181,290.0469476
1,1,862.2448887,1135.233536,1.99837472,546.0113377
1,1,862.6539299,1311.433003,1.976485331,855.7933058
1,1,862.8121423,1146.613887,2,341.1691045
1,1,862.9308126,1072.959167,2,280.8057332
1,1,863.1292793,1172.059023,1.574249634,245.4117258
1,1,863.1504042,1345.208168,1.2,390.4030285
1,1,863.1664201,1212.267459,1.58251512,629.2582605
1,1,863.1858715,1225.028024,1.506523854,1245.024329
1,1,863.6151364,1257.341023,1.656090627,807.0116014
1,1,863.6326001,1326.489221,1.611796871,1184.123719
1,1,863.8554614,1308.556849,1.2,318.210575
1,1,864.1730559,1236.948575,1.569762567,240.104965
1,1,864.7982709,1320.016051,1.349732244,409.6869494
1,1,864.9211473,1148.010896,2,329.114937
1,1,864.964966,1272.355304,1.287815486,854.3540541
1,1,865.2661531,1111.432017,1.99794551,768.7699369
1,1,865.3461837,1294.676328,1.997381888,1535.357589
1,1,865.8106995,1124.06072,1.999867735,569.0637831
1,1,866.1105838,1109.593935,1.200005046,364.843746
1,1,866.1631916,1114.460008,1.2,304.1372303
1,1,866.2940821,1129.981565,1.998258136,461.4395936
1,1,866.3231943,1343.42748,1.999851789,413.8628828
1,1,866.4265051,1139.347557,1.431128864,298.8911149
1,1,866.4464637,1297.460723,1.612652924,655.6519527
1,1,866.5786295,1286.508199,1.589820411,788.1295586
1,1,866.6731659,1278.717141,1.53460138,869.5674098
1,1,866.7257221,1134.817362,1.419635089,331.308922
1,1,867.9877993,1263.172218,1.433337337,1015.298913
1,1,868.0966194,1116.996025,1.920808829,636.5512295
1,1,868.3132669,1314.490478,1.2,1054.776343
1,1,868.8423237,1289.152895,1.200251601,315.8710416
1,1,868.8945676,1320.710815,1.2,263.0864187
1,1,868.9178271,1241.540943,1.94048417,603.1477933
1,1,868.9675671,1095.553551,1.200147988,193.8371885
1,1,869.0290956,1131.052689,1.394988393,200.6572204
1,1,869.1405796,1331.342318,1.378571499,1624.858196
1,1,869.3618725,1124.073535,1.2,277.2624287
1,1,869.510924,1110.331007,1.2,321.4589459
1,1,869.6238374,1028.065306,1.474815678,284.8274811
1,1,870.1693987,1127.262459,2,1607.778161
1,1,870.2016597,1297.99005,1.986494622,668.8434359
1,1,870.7188189,1301.089608,1.994681787,717.0166558
1,1,870.927915,1213.636802,2,454.4831595
1,1,871.2489613,1062.954899,1.266946822,218.7257687
1,1,871.871249,1135.973356,1.997021815,723.0314611
1,1,872.0862202,1099.14775,1.999326574,1222.476128
1,1,872.131626,1129.929511,1.2,379.8204962
1,1,872.1745881,1307.739378,1.992723618,899.3151101
1,1,872.3492849,1108.931841,1.993779579,953.1257175
1,1,872.8359936,1322.012019,1.999306734,464.2381589
1,1,873.3137437,1205.168154,2,195.6961026
1,1,873.5520405,1128.145271,1.2,1116.79205
1,1,873.6662927,1023.578066,1.331224014,357.8016121
1,1,873.9611885,1250.57676,1.869758622,570.8292449
1,1,874.0086473,1302.232865,1.2,329.9953131
1,1,874.1835045,1316.692815,1.2,551.2120022
1,1,874.7303121,1178.109706,2,333.3344444
1,1,875.025011,1422.398154,1.319056357,558.6462548
1,1,875.1514937,1239.032867,1.355980265,2086.68525
1,1,875.4173531,1222.446412,1.660773251,904.7019561
1,1,875.5337623,1149.748325,1.476798774,801.8934243
1,1,875.8759896,1312.116697,1.298520986,761.7026162
1,1,876.1123463,1097.723499,1.204914768,786.0577701
1,1,876.2424195,1118.002877,1.735003074,2300.050974
1,1,876.2581379,1110.618651,1.2,267.0195049
1,1,876.448471,1304.430994,1.389918107,725.1593585
1,1,876.5437629,1157.128052,2,320.5742807
1,1,876.6937113,1089.250435,1.200291762,235.5076471
1,1,876.6942844,1296.260078,1.81921916,929.3576961
1,1,876.8052489,1382.056219,1.331321047,207.0184958
1,1,876.8081151,1283.820941,1.447686094,820.0129986
1,1,877.3769606,1231.443175,1.664370068,984.7974913
1,1,877.672094,1269.425064,1.438673445,1251.727156
1,1,877.8466961,1199.924138,1.3936376,220.60716
1,1,878.1472247,1339.088806,1.2,225.3698228
1,1,878.9234277,1329.239373,1.308971198,607.6302215
1,1,879.1565389,1256.644896,1.902063137,837.7585669
1,1,879.2018242,1206.225956,1.659225886,1080.057197
1,1,879.2035167,1112.50761,1.999559981,485.2293083
1,1,879.3368521,1212.995999,2,537.4650865
1,1,880.206472,1093.288324,1.9999953,620.022145
1,1,880.4710341,1121.180258,1.232007319,794.41846
1,1,880.4972909,1333.932904,1.987125664,1013.382776
1,1,880.5943623,1310.463084,1.389634896,273.4192913
1,1,881.2749353,1219.326526,1.431180502,212.9949013
1,1,881.9761706,1315.077635,1.997356731,547.5284481
1,1,882.4887407,1272.996279,2,216.352366
1,1,882.5297658,1086.222368,1.200178013,205.1690087
1,1,882.7773052,1247.303209,2,381.3438364
1,1,882.8673022,1308.307058,1.993280837,607.173875
1,1,882.9306326,1206.080317,1.202406583,320.76612
1,1,882.9444274,1104.193265,1.345018196,409.8889459
1,1,883.129954,1098.932302,1.524147782,592.1557061
1,1,883.4216348,1107.584268,1.200030892,232.7954011
1,1,883.6633291,1230.092138,1.203758428,419.3664787
1,1,883.8342522,1300.496279,1.593531595,611.4948471
1,1,884.1788728,1234.218546,1.564297465,637.4862922
1,1,884.4191923,1306.605274,1.2,299.5133098
1,1,884.4921857,1288.633569,1.804241285,205.2439687
1,1,884.6317035,1293.952811,1.65881105,659.4771066
1,1,885.0592391,1118.102764,1.287415453,792.0992504
1,1,885.2818776,1136.114885,1.999909743,353.5177665
1,1,885.8759907,1302.222002,1.2,369.5782615
1,1,886.0992904,1213.954559,1.393048248,465.2600416
1,1,886.5693696,1262.904062,1.874631044,479.996315
1,1,886.6561068,1159.414054,2,415.3895952
1,1,886.7322105,1107.699382,1.995133682,1399.50027
1,1,887.0377671,1144.938099,1.997364038,996.0886767
1,1,887.1195571,1221.011485,1.446967989,358.6982538
1,1,887.1197134,1342.825771,1.580828913,192.752886
1,1,887.1290446,1199.006018,2,252.5869679
1,1,887.2216303,1129.685353,1.608681286,302.4852962
1,1,887.2944115,1305.873123,1.84036282,343.9764097
1,1,887.4387266,1084.029862,1.513513222,804.1766086
1,1,887.509751,1123.08807,1.991201575,1545.414503
1,1,887.7479378,1230.982875,1.999999875,643.6699201
1,1,887.7655282,1463.134778,1.25245457,502.5652914
1,1,888.0208379,1301.857215,1.991056072,1121.566427
1,1,888.2976346,1116.463039,1.2,289.0562733
1,1,888.5329263,1281.808831,2,461.7497026
1,1,889.3019539,1315.255107,1.603752341,3253.121228
1,1,889.3244998,1042.412966,2,207.8036134
1,1,889.5185201,1256.872734,1.282752304,369.5050886
1,1,889.5496045,1300.003684,2,1329.561035
1,1,889.7645944,1203.183391,1.999999275,985.7312034
1,1,889.866417,1153.781703,1.200451411,262.639423
1,1,890.1184089,1208.812893,1.327239203,805.6751905
1,1,890.2120114,1184.961254,1.412483444,257.4547964
1,1,890.4987274,1305.41864,1.227761365,310.48988
1,1,891.0025536,1246.677798,1.214192858,645.6198481
1,1,891.0945958,1240.034779,1.203181994,389.3603304
1,1,891.5188677,1243.256821,1.998621593,1086.620427
1,1,891.6148952,1134.286397,1.99885162,736.8817027
1,1,891.6648781,1299.57433,1.53422877,562.8729945
1,1,891.8505824,1117.376868,1.949600902,1248.698797
1,1,891.8544194,1156.658877,2,612.0694336
1,1,892.3333595,1261.553602,1.997799939,757.1479381
1,1,892.6907345,1289.21517,1.877624475,557.7933928
1,1,892.787523,1252.348266,1.2,254.0884248
1,1,893.3111271,1196.511688,2,325.449747
1,1,893.4208556,1149.926765,1.396578313,1059.641986
1,1,893.6172939,1221.819096,1.200005474,248.572342
1,1,893.7094973,1076.941705,1.846706825,492.6939614
1,1,894.5753731,1101.573666,1.999201747,342.3348142
1,1,894.7178027,1083.550767,1.396655949,375.044461
1,1,895.2529172,1141.772344,1.993604791,922.3223273
1,1,895.4714988,1226.495159,2,234.594097
1,1,895.624912,1297.5435,2,340.8627097
1,1,895.8060061,1126.711956,1.642550239,601.7643958
1,1,896.3129988,1117.952395,1.435038747,317.3074386
1,1,896.6706324,1243.019429,1.332183908,931.8442322
1,1,897.1954957,1142.839325,1.884665746,981.2730458
1,1,897.2521311,1182.498355,1.385287226,318.0994856
1,1,897.3198474,1306.291253,1.2,212.5751846
1,1,897.3464815,1135.504467,1.20283475,754.4824381
1,1,897.3810005,1476.699501,1.24490632,586.9109187
1,1,898.0432459,1087.766932,1.941432479,709.4780267
1,1,898.1830876,1094.572825,1.315550758,560.412341
1,1,898.3116894,1250.466744,1.216559925,893.6157326
1,1,898.4489575,1131.298288,1.98909048,1410.498554
1,1,898.470447,1287.397071,1.874673943,860.0217373
1,1,898.5727734,1213.163787,1.590734332,802.1588443
1,1,898.8125501,1282.01076,2,260.573884
1,1,898.8965011,1252.969862,1.673376878,2146.055814
1,1,899.1320749,1121.072622,1.566027952,240.0188614
1,1,899.2456413,1129.440941,1.200004685,336.0574878
1,1,899.8305104,1073.129645,1.715648515,1669.290125
1,1,900.0435069,1258.728581,1.2,440.8080014
1,1,900.1241912,1114.248904,1.2,851.1531701
1,1,900.1446014,1303.737775,1.522477568,684.8199791
1,1,900.2349887,1170.037273,1.419953011,550.2258221
1,1,900.2445371,1110.348357,1.837200108,1104.718774
1,1,900.3363951,1187.763854,1.491867526,527.2317067
1,1,900.9455381,1357.181324,1.247756326,214.5629715
1,1,901.0878599,1310.73388,1.963952364,317.1229234
1,1,901.8128097,1119.089937,1.999878595,209.6376309
1,1,901.8369686,1267.177513,1.204238514,1480.44825
1,1,902.6929914,1291.857206,1.996804317,1333.391167
1,1,902.7504351,1100.442522,1.47779723,543.1589285
1,1,902.8108475,1062.992114,2,201.4738516
1,1,902.9811965,1082.354426,1.281259832,242.955135
1,1,903.0770989,1240.914537,2,247.3955466
1,1,903.3108587,1199.635461,2,345.6578187
1,1,903.3598933,1228.84166,1.565922791,484.7953135
1,1,904.2195796,1130.381571,1.477411638,561.7301708
1,1,904.6111674,1127.478785,1.243908661,335.0599506
1,1,904.8612426,1215.703782,2,297.3263127
