method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda,param_k1
Untangle: CS l0,seqFISHp2019,20,0.25,128,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.5,128,0.05,,20,1,,,,,,,0.054994,
Untangle: CS l0,seqFISHp2019,20,0.75,128,0.1,,20,2,,,,,,,0.0542966,
Untangle: CS l0,seqFISHp2019,20,1.0,128,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,128,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,128,0.05,,20,1,,,,,,,0.0620102,
Untangle: CS l0,seqFISHp2019,20,1.75,128,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,128,0.05,,20,1,,,,,,,0.0682528,
Untangle: CS l0,seqFISHp2019,5,0.0,129,1.0,,5,5,,,,,,,0.0615989,
Untangle: CS l0,seqFISHp2019,5,0.25,129,1.0,,5,5,,,,,,,0.0650032,
Untangle: CS l0,seqFISHp2019,5,0.5,129,1.0,,5,5,,,,,,,0.0454768,
Untangle: CS l0,seqFISHp2019,5,0.75,129,1.0,,5,5,,,,,,,0.0843587,
Untangle: CS l0,seqFISHp2019,5,1.0,129,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,1.25,129,0.8,,5,4,,,,,,,0.0724102,
Untangle: CS l0,seqFISHp2019,5,1.5,129,0.6,,5,3,,,,,,,0.0663949,
Untangle: CS l0,seqFISHp2019,5,1.75,129,1.0,,5,5,,,,,,,0.0891812,
Untangle: CS l0,seqFISHp2019,5,2.0,129,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,0.0,129,0.2,,10,2,,,,,,,0.0503828,
Untangle: CS l0,seqFISHp2019,10,0.25,129,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,0.5,129,1.0,,10,10,,,,,,,0.0226457,
Untangle: CS l0,seqFISHp2019,10,0.75,129,0.3,,10,3,,,,,,,0.0450165,
Untangle: CS l0,seqFISHp2019,10,1.0,129,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.25,129,0.2,,10,2,,,,,,,0.0566209,
Untangle: CS l0,seqFISHp2019,10,1.5,129,0.1,,10,1,,,,,,,0.0737851,
Untangle: CS l0,seqFISHp2019,10,1.75,129,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,129,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,129,0.1333333333333333,,15,2,,,,,,,0.0451914,
Untangle: CS l0,seqFISHp2019,15,0.25,129,0.0666666666666666,,15,1,,,,,,,0.0580042,
Untangle: CS l0,seqFISHp2019,15,0.5,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.75,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.0,129,0.0666666666666666,,15,1,,,,,,,0.0750131,
Untangle: CS l0,seqFISHp2019,15,1.25,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.75,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,129,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,129,0.2,,20,4,,,,,,,0.0325671,
Untangle: CS l0,seqFISHp2019,20,0.25,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.5,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.75,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.0,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,129,0.1,,20,2,,,,,,,0.0611391,
Untangle: CS l0,seqFISHp2019,20,1.75,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,129,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,130,1.0,,5,5,,,,,,,0.0828098,
Untangle: CS l0,seqFISHp2019,5,0.25,130,1.0,,5,5,,,,,,,0.0652381,
Untangle: CS l0,seqFISHp2019,5,0.5,130,1.0,,5,5,,,,,,,0.0735325,
Untangle: CS l0,seqFISHp2019,5,0.75,130,0.2,,5,1,,,,,,,0.113022,
Untangle: CS l0,seqFISHp2019,5,1.0,130,1.0,,5,5,,,,,,,0.0862713,
Untangle: CS l0,seqFISHp2019,5,1.25,130,1.0,,5,5,,,,,,,0.0567768,
Untangle: CS l0,seqFISHp2019,5,1.5,130,1.0,,5,5,,,,,,,0.00391497,
Untangle: CS l0,seqFISHp2019,5,1.75,130,0.2,,5,1,,,,,,,0.104455,
Untangle: CS l0,seqFISHp2019,5,2.0,130,1.0,,5,5,,,,,,,0.0787141,
Untangle: CS l0,seqFISHp2019,10,0.0,130,1.0,,10,10,,,,,,,0.0255876,
Untangle: CS l0,seqFISHp2019,10,0.25,130,1.0,,10,10,,,,,,,0.016111,
Untangle: CS l0,seqFISHp2019,10,0.5,130,1.0,,10,10,,,,,,,0.0198683,
Untangle: CS l0,seqFISHp2019,10,0.75,130,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.0,130,0.9,,10,9,,,,,,,0.0295062,
Untangle: CS l0,seqFISHp2019,10,1.25,130,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.5,130,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.75,130,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,130,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,130,0.1333333333333333,,15,2,,,,,,,0.0488037,
Untangle: CS l0,seqFISHp2019,15,0.25,130,0.1333333333333333,,15,2,,,,,,,0.050573,
Untangle: CS l0,seqFISHp2019,15,0.5,130,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.75,130,0.0666666666666666,,15,1,,,,,,,0.0763297,
Untangle: CS l0,seqFISHp2019,15,1.0,130,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.25,130,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,130,0.0666666666666666,,15,1,,,,,,,0.0629063,
Untangle: CS l0,seqFISHp2019,15,1.75,130,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,130,0.0666666666666666,,15,1,,,,,,,0.0657758,
Untangle: CS l0,seqFISHp2019,20,0.0,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.25,130,1.0,,20,20,,,,,,,0.00783887,
Untangle: CS l0,seqFISHp2019,20,0.5,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.75,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.0,130,0.05,,20,1,,,,,,,0.0503074,
Untangle: CS l0,seqFISHp2019,20,1.25,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,130,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,131,1.0,,5,5,,,,,,,0.08805,
Untangle: CS l0,seqFISHp2019,5,0.25,131,1.0,,5,5,,,,,,,0.0666354,
Untangle: CS l0,seqFISHp2019,5,0.5,131,1.0,,5,5,,,,,,,0.0638867,
Untangle: CS l0,seqFISHp2019,5,0.75,131,1.0,,5,5,,,,,,,0.0627622,
Untangle: CS l0,seqFISHp2019,5,1.0,131,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,1.25,131,1.0,,5,5,,,,,,,0.0780196,
Untangle: CS l0,seqFISHp2019,5,1.5,131,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,1.75,131,1.0,,5,5,,,,,,,0.0832993,
Untangle: CS l0,seqFISHp2019,5,2.0,131,0.2,,5,1,,,,,,,0.104711,
Untangle: CS l0,seqFISHp2019,10,0.0,131,1.0,,10,10,,,,,,,0.0261161,
Untangle: CS l0,seqFISHp2019,10,0.25,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,0.5,131,0.2,,10,2,,,,,,,0.04319,
Untangle: CS l0,seqFISHp2019,10,0.75,131,0.1,,10,1,,,,,,,0.0771444,
Untangle: CS l0,seqFISHp2019,10,1.0,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.25,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.5,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.75,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,131,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,131,0.0666666666666666,,15,1,,,,,,,0.0470065,
Untangle: CS l0,seqFISHp2019,15,0.25,131,0.0666666666666666,,15,1,,,,,,,0.0673598,
Untangle: CS l0,seqFISHp2019,15,0.5,131,0.1333333333333333,,15,2,,,,,,,0.0519722,
Untangle: CS l0,seqFISHp2019,15,0.75,131,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.0,131,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.25,131,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,131,0.0666666666666666,,15,1,,,,,,,0.0657563,
Untangle: CS l0,seqFISHp2019,15,1.75,131,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,131,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,131,0.15,,20,3,,,,,,,0.0332767,
Untangle: CS l0,seqFISHp2019,20,0.25,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.5,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.75,131,0.15,,20,3,,,,,,,0.0427462,
Untangle: CS l0,seqFISHp2019,20,1.0,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,131,0.05,,20,1,,,,,,,0.0666201,
Untangle: CS l0,seqFISHp2019,20,1.5,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,131,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,132,1.0,,5,5,,,,,,,0.0147038,
Untangle: CS l0,seqFISHp2019,5,0.25,132,1.0,,5,5,,,,,,,0.057634,
Untangle: CS l0,seqFISHp2019,5,0.5,132,1.0,,5,5,,,,,,,0.0834449,
Untangle: CS l0,seqFISHp2019,5,0.75,132,1.0,,5,5,,,,,,,0.0686192,
Untangle: CS l0,seqFISHp2019,5,1.0,132,0.8,,5,4,,,,,,,0.00782003,
Untangle: CS l0,seqFISHp2019,5,1.25,132,1.0,,5,5,,,,,,,0.0411173,
Untangle: CS l0,seqFISHp2019,5,1.5,132,1.0,,5,5,,,,,,,0.0153459,
Untangle: CS l0,seqFISHp2019,5,1.75,132,1.0,,5,5,,,,,,,0.0520297,
Untangle: CS l0,seqFISHp2019,5,2.0,132,1.0,,5,5,,,,,,,0.0681906,
Untangle: CS l0,seqFISHp2019,10,0.0,132,1.0,,10,10,,,,,,,0.0217335,
Untangle: CS l0,seqFISHp2019,10,0.25,132,1.0,,10,10,,,,,,,0.0140172,
Untangle: CS l0,seqFISHp2019,10,0.5,132,0.4,,10,4,,,,,,,0.0353986,
Untangle: CS l0,seqFISHp2019,10,0.75,132,0.3,,10,3,,,,,,,0.0414131,
Untangle: CS l0,seqFISHp2019,10,1.0,132,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.25,132,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.5,132,0.1,,10,1,,,,,,,0.0759719,
Untangle: CS l0,seqFISHp2019,10,1.75,132,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,132,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.25,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.5,132,0.2666666666666666,,15,4,,,,,,,0.0310017,
Untangle: CS l0,seqFISHp2019,15,0.75,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.0,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.25,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.75,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,132,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,132,0.1,,20,2,,,,,,,0.0454881,
Untangle: CS l0,seqFISHp2019,20,0.25,132,0.15,,20,3,,,,,,,0.0385028,
Untangle: CS l0,seqFISHp2019,20,0.5,132,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.75,132,0.1,,20,2,,,,,,,0.042939,
Untangle: CS l0,seqFISHp2019,20,1.0,132,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,132,0.05,,20,1,,,,,,,0.0652,
Untangle: CS l0,seqFISHp2019,20,1.5,132,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,132,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,132,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,133,1.0,,5,5,,,,,,,0.088621,
Untangle: CS l0,seqFISHp2019,5,0.25,133,1.0,,5,5,,,,,,,0.00747666,
Untangle: CS l0,seqFISHp2019,5,0.5,133,1.0,,5,5,,,,,,,0.0810952,
Untangle: CS l0,seqFISHp2019,5,0.75,133,1.0,,5,5,,,,,,,0.0704452,
Untangle: CS l0,seqFISHp2019,5,1.0,133,1.0,,5,5,,,,,,,0.0638319,
Untangle: CS l0,seqFISHp2019,5,1.25,133,0.8,,5,4,,,,,,,0.0628852,
Untangle: CS l0,seqFISHp2019,5,1.5,133,1.0,,5,5,,,,,,,0.0736496,
Untangle: CS l0,seqFISHp2019,5,1.75,133,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,2.0,133,1.0,,5,5,,,,,,,0.041067,
Untangle: CS l0,seqFISHp2019,10,0.0,133,1.0,,10,10,,,,,,,0.00516763,
Untangle: CS l0,seqFISHp2019,10,0.25,133,0.4,,10,4,,,,,,,0.04199,
Untangle: CS l0,seqFISHp2019,10,0.5,133,0.1,,10,1,,,,,,,0.0622907,
Untangle: CS l0,seqFISHp2019,10,0.75,133,0.8,,10,8,,,,,,,0.0307141,
Untangle: CS l0,seqFISHp2019,10,1.0,133,0.2,,10,2,,,,,,,0.0487194,
Untangle: CS l0,seqFISHp2019,10,1.25,133,0.1,,10,1,,,,,,,0.0834501,
Untangle: CS l0,seqFISHp2019,10,1.5,133,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.75,133,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,133,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,133,0.4,,15,6,,,,,,,0.0267271,
Untangle: CS l0,seqFISHp2019,15,0.25,133,1.0,,15,15,,,,,,,0.0122409,
Untangle: CS l0,seqFISHp2019,15,0.5,133,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.75,133,0.0666666666666666,,15,1,,,,,,,0.0870831,
Untangle: CS l0,seqFISHp2019,15,1.0,133,0.2666666666666666,,15,4,,,,,,,0.0305553,
Untangle: CS l0,seqFISHp2019,15,1.25,133,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,133,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.75,133,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,133,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,133,0.1,,20,2,,,,,,,0.044652,
Untangle: CS l0,seqFISHp2019,20,0.25,133,0.05,,20,1,,,,,,,0.0565343,
Untangle: CS l0,seqFISHp2019,20,0.5,133,0.1,,20,2,,,,,,,0.0541844,
Untangle: CS l0,seqFISHp2019,20,0.75,133,0.1,,20,2,,,,,,,0.0608773,
Untangle: CS l0,seqFISHp2019,20,1.0,133,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,133,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,133,0.1,,20,2,,,,,,,0.0487953,
Untangle: CS l0,seqFISHp2019,20,1.75,133,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,133,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,134,1.0,,5,5,,,,,,,0.011791,
Untangle: CS l0,seqFISHp2019,5,0.25,134,1.0,,5,5,,,,,,,0.0102307,
Untangle: CS l0,seqFISHp2019,5,0.5,134,1.0,,5,5,,,,,,,0.0734392,
Untangle: CS l0,seqFISHp2019,5,0.75,134,1.0,,5,5,,,,,,,0.00991826,
Untangle: CS l0,seqFISHp2019,5,1.0,134,0.8,,5,4,,,,,,,0.0284079,
Untangle: CS l0,seqFISHp2019,5,1.25,134,1.0,,5,5,,,,,,,0.00616849,
Untangle: CS l0,seqFISHp2019,5,1.5,134,0.2,,5,1,,,,,,,0.140307,
Untangle: CS l0,seqFISHp2019,5,1.75,134,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,2.0,134,0.8,,5,4,,,,,,,0.0877981,
Untangle: CS l0,seqFISHp2019,10,0.0,134,1.0,,10,10,,,,,,,0.00424749,
Untangle: CS l0,seqFISHp2019,10,0.25,134,1.0,,10,10,,,,,,,0.0329352,
Untangle: CS l0,seqFISHp2019,10,0.5,134,0.1,,10,1,,,,,,,0.0781821,
Untangle: CS l0,seqFISHp2019,10,0.75,134,0.1,,10,1,,,,,,,0.0698056,
Untangle: CS l0,seqFISHp2019,10,1.0,134,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.25,134,0.1,,10,1,,,,,,,0.0974994,
Untangle: CS l0,seqFISHp2019,10,1.5,134,0.5,,10,5,,,,,,,0.0434745,
Untangle: CS l0,seqFISHp2019,10,1.75,134,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,134,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,134,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.25,134,0.4666666666666667,,15,7,,,,,,,0.0248669,
Untangle: CS l0,seqFISHp2019,15,0.5,134,0.1333333333333333,,15,2,,,,,,,0.048558,
Untangle: CS l0,seqFISHp2019,15,0.75,134,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.0,134,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.25,134,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,134,0.2,,15,3,,,,,,,0.0353681,
Untangle: CS l0,seqFISHp2019,15,1.75,134,0.0666666666666666,,15,1,,,,,,,0.0670413,
Untangle: CS l0,seqFISHp2019,15,2.0,134,0.0666666666666666,,15,1,,,,,,,0.0653746,
Untangle: CS l0,seqFISHp2019,20,0.0,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.25,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.5,134,0.1,,20,2,,,,,,,0.0454629,
Untangle: CS l0,seqFISHp2019,20,0.75,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.0,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,134,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,134,0.05,,20,1,,,,,,,0.0741321,
Untangle: CS l0,seqFISHp2019,5,0.0,135,1.0,,5,5,,,,,,,0.0141286,
Untangle: CS l0,seqFISHp2019,5,0.25,135,1.0,,5,5,,,,,,,0.0593573,
Untangle: CS l0,seqFISHp2019,5,0.5,135,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.75,135,0.4,,5,2,,,,,,,0.0850321,
Untangle: CS l0,seqFISHp2019,5,1.0,135,0.8,,5,4,,,,,,,0.0822769,
Untangle: CS l0,seqFISHp2019,5,1.25,135,0.0,,5,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,1.5,135,0.2,,5,1,,,,,,,0.0944946,
Untangle: CS l0,seqFISHp2019,5,1.75,135,0.2,,5,1,,,,,,,0.11475,
Untangle: CS l0,seqFISHp2019,5,2.0,135,0.8,,5,4,,,,,,,0.0291515,
Untangle: CS l0,seqFISHp2019,10,0.0,135,1.0,,10,10,,,,,,,0.00596961,
Untangle: CS l0,seqFISHp2019,10,0.25,135,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,0.5,135,1.0,,10,10,,,,,,,0.00517652,
Untangle: CS l0,seqFISHp2019,10,0.75,135,1.0,,10,10,,,,,,,0.00316317,
Untangle: CS l0,seqFISHp2019,10,1.0,135,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.25,135,0.3,,10,3,,,,,,,0.0481557,
Untangle: CS l0,seqFISHp2019,10,1.5,135,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.75,135,0.2,,10,2,,,,,,,0.0581697,
Untangle: CS l0,seqFISHp2019,10,2.0,135,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.0,135,0.2666666666666666,,15,4,,,,,,,0.0315497,
Untangle: CS l0,seqFISHp2019,15,0.25,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.5,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.75,135,0.2,,15,3,,,,,,,0.0443157,
Untangle: CS l0,seqFISHp2019,15,1.0,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.25,135,0.0666666666666666,,15,1,,,,,,,0.0956954,
Untangle: CS l0,seqFISHp2019,15,1.5,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.75,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,135,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.25,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.5,135,0.05,,20,1,,,,,,,0.0653184,
Untangle: CS l0,seqFISHp2019,20,0.75,135,0.05,,20,1,,,,,,,0.0703182,
Untangle: CS l0,seqFISHp2019,20,1.0,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.25,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,2.0,135,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,5,0.0,136,1.0,,5,5,,,,,,,0.00638441,
Untangle: CS l0,seqFISHp2019,5,0.25,136,1.0,,5,5,,,,,,,0.0131572,
Untangle: CS l0,seqFISHp2019,5,0.5,136,1.0,,5,5,,,,,,,0.0586752,
Untangle: CS l0,seqFISHp2019,5,0.75,136,1.0,,5,5,,,,,,,0.0635311,
Untangle: CS l0,seqFISHp2019,5,1.0,136,1.0,,5,5,,,,,,,0.0607504,
Untangle: CS l0,seqFISHp2019,5,1.25,136,1.0,,5,5,,,,,,,0.0744127,
Untangle: CS l0,seqFISHp2019,5,1.5,136,1.0,,5,5,,,,,,,0.0207826,
Untangle: CS l0,seqFISHp2019,5,1.75,136,0.2,,5,1,,,,,,,0.105013,
Untangle: CS l0,seqFISHp2019,5,2.0,136,0.4,,5,2,,,,,,,0.0798876,
Untangle: CS l0,seqFISHp2019,10,0.0,136,1.0,,10,10,,,,,,,0.0062257,
Untangle: CS l0,seqFISHp2019,10,0.25,136,0.1,,10,1,,,,,,,0.078833,
Untangle: CS l0,seqFISHp2019,10,0.5,136,0.2,,10,2,,,,,,,0.0485479,
Untangle: CS l0,seqFISHp2019,10,0.75,136,1.0,,10,10,,,,,,,0.00770725,
Untangle: CS l0,seqFISHp2019,10,1.0,136,1.0,,10,10,,,,,,,0.00450037,
Untangle: CS l0,seqFISHp2019,10,1.25,136,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.5,136,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,1.75,136,0.0,,10,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,10,2.0,136,0.3,,10,3,,,,,,,0.0409105,
Untangle: CS l0,seqFISHp2019,15,0.0,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,0.25,136,0.1333333333333333,,15,2,,,,,,,0.0373214,
Untangle: CS l0,seqFISHp2019,15,0.5,136,0.0666666666666666,,15,1,,,,,,,0.0573336,
Untangle: CS l0,seqFISHp2019,15,0.75,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.0,136,0.0666666666666666,,15,1,,,,,,,0.0710995,
Untangle: CS l0,seqFISHp2019,15,1.25,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.5,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,1.75,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,15,2.0,136,0.0,,15,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.0,136,0.05,,20,1,,,,,,,0.0507467,
Untangle: CS l0,seqFISHp2019,20,0.25,136,0.1,,20,2,,,,,,,0.0441531,
Untangle: CS l0,seqFISHp2019,20,0.5,136,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,0.75,136,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.0,136,0.15,,20,3,,,,,,,0.0327863,
Untangle: CS l0,seqFISHp2019,20,1.25,136,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.5,136,0.0,,20,0,,,,,,,,
Untangle: CS l0,seqFISHp2019,20,1.75,136,0.0,,20,0,,,,,,,,
