method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,165,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,165,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,165,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,165,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,165,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,166,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,166,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,166,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,166,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,166,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,166,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,166,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,166,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,167,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,167,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,167,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,167,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,167,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,167,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,167,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,167,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,167,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,168,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,168,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,168,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,168,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,168,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,168,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,168,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,168,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,168,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,168,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,168,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,168,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,168,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,168,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,169,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,169,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,169,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,169,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,169,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,169,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,169,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,169,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,170,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,170,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,170,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,170,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,170,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,170,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,170,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,170,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,170,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,170,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,170,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,170,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,170,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,170,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,171,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,171,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,171,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,171,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,171,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,171,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,171,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,171,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,171,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,171,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,171,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,171,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,171,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,171,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,172,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,172,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,172,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,172,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,172,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,172,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,172,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,172,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,172,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,173,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,173,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,173,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,173,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,173,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,173,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,173,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,173,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,173,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,173,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,173,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,173,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,173,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,173,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,174,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,174,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,174,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,174,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,174,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,174,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,174,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,174,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,174,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,174,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,174,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,174,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,174,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,174,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,175,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,175,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,175,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,175,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,175,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,175,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,175,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,175,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,175,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,176,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,176,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,176,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,176,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,176,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,176,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,176,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,176,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,176,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,176,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,176,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,176,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,176,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,176,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,177,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,177,0.8,0.0,5,4,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,177,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,177,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,177,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,177,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,177,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,177,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,177,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,178,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,178,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,178,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,178,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,178,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,178,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,178,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,178,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,178,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,178,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,178,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,178,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,178,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,178,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,179,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,179,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,179,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,179,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,179,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,179,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,179,0.8,0.0,5,4,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,179,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,179,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,179,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,179,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,179,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,179,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,179,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,180,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,180,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,180,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,180,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,180,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,180,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,180,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,180,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,181,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,181,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,181,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,181,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,181,1.0,0.0,5,5,,,,,,,
