Unnamed: 0,gene,gene_number,cpath,cost,x,y,z,stringency_rank,lambda,rep
6794,1699,1699,"[204, 237, 856, 935]",0,6.1,3.2,1,39,1.34992e-05,50
6800,1699,1699,"[208, 239, 856, 935]",0,6.15,3.35,1,71,5.04836e-07,50
6812,1699,1699,"[208, 244, 856, 935]",0,6.2,3.4,1,60,1.25808e-06,50
7071,116,116,"[265, 448, 803, 1023]",0,6.2,5.75,1,17,0.00693774,50
7275,172,172,"[345, 859, 1037, 1157]",0,6.65,2.35,1,43,6.70931e-06,50
7280,172,172,"[345, 866, 1037, 1157]",0,6.7,2.3,1,45,5.20642e-06,50
7448,553,553,"[166, 636, 1128, 1238]",0,6.75,2.65,1,54,1.83129e-06,50
7450,553,553,"[166, 636, 1124, 1242]",0,6.75,2.6,1,4,0.0234247,50
7454,1699,1699,"[210, 242, 855, 935]",0,6.25,3.15,1,89,1.11335e-07,50
7608,2003,2003,"[653, 955, 1122, 1205]",0,6.6,3.05,1,77,2.35904e-07,50
7651,2003,2003,"[649, 955, 1122, 1208]",0,6.6,3.0,1,11,0.0121583,50
7653,2003,2003,"[653, 955, 1122, 1208]",0,6.65,3.0,1,73,3.91753e-07,50
7678,2003,2003,"[653, 955, 1122, 1203]",0,6.6,2.95,1,65,7.34855e-07,50
7694,2003,2003,"[646, 949, 1122, 1204]",0,6.4,3.05,1,31,5.68879e-05,50
7816,1699,1699,"[211, 245, 856, 935]",0,6.3,3.2,1,80,2.15303e-07,50
7818,1699,1699,"[211, 246, 856, 935]",0,6.3,3.25,1,34,2.88491e-05,50
7974,1184,1184,"[216, 864, 957, 1080]",0,6.65,3.4,1,2,0.0365442,50
8205,1699,1699,"[214, 248, 857, 938]",0,6.4,3.4,1,78,2.28827e-07,50
8297,1699,1699,"[211, 242, 856, 937]",0,6.3,3.2,1,14,0.0110618,50
8387,116,116,"[265, 450, 802, 1023]",0,6.25,5.7,1,73,3.91753e-07,50
8393,116,116,"[265, 450, 803, 1023]",0,6.25,5.75,1,69,5.36546e-07,50
8463,172,172,"[345, 874, 1039, 1160]",0,6.85,2.25,1,9,0.0152803,50
8600,553,553,"[168, 636, 1128, 1243]",0,6.85,2.65,1,20,0.000710623,50
8814,172,172,"[348, 880, 1043, 1164]",0,7.05,2.25,1,57,1.37845e-06,50
8815,172,172,"[349, 880, 1043, 1164]",0,7.05,2.3,1,95,9.27392e-08,50
8818,172,172,"[352, 880, 1043, 1164]",0,7.1,2.3,1,41,1.05878e-05,50
8824,172,172,"[348, 882, 1043, 1164]",0,7.05,2.35,1,60,1.25808e-06,50
9784,1184,1184,"[223, 887, 965, 1088]",0,7.25,3.35,1,19,0.00300792,50
9838,1184,1184,"[224, 889, 965, 1087]",0,7.3,3.4,1,85,1.52485e-07,50
9842,1184,1184,"[224, 888, 967, 1087]",0,7.3,3.4,1,88,1.14779e-07,50
9843,1184,1184,"[224, 889, 967, 1087]",0,7.35,3.4,1,59,1.29698e-06,50
9844,1184,1184,"[224, 890, 967, 1087]",0,7.35,3.45,1,30,6.05791e-05,50
42,2087,2087,"[558, 763, 892, 1074]",0,2.65,2.95,1,91,4.8076e-08,51
46,2087,2087,"[558, 763, 895, 1074]",0,2.7,2.95,1,93,4.52347e-08,51
92,2087,2087,"[555, 761, 888, 1068]",0,2.4,2.6,1,13,0.0143958,51
125,2087,2087,"[558, 763, 892, 1068]",0,2.6,2.85,1,72,2.72493e-07,51
140,2087,2087,"[556, 762, 889, 1069]",0,2.45,2.8,1,69,3.62011e-07,51
169,2087,2087,"[558, 763, 895, 1069]",0,2.65,2.9,1,59,8.75085e-07,51
203,2087,2087,"[558, 763, 895, 1070]",0,2.65,2.95,1,20,0.000325655,51
245,52,52,"[74, 289, 524, 1140]",0,1.9,5.7,1,42,4.75742e-06,51
327,52,52,"[74, 289, 524, 1144]",0,1.95,5.75,1,72,2.72493e-07,51
329,52,52,"[76, 289, 524, 1144]",0,2.0,5.75,1,83,1.09345e-07,51
365,52,52,"[77, 289, 527, 1144]",0,2.1,5.75,1,6,0.0249924,51
606,501,501,"[205, 518, 941, 1002]",0,2.9,5.55,1,15,0.011374,51
608,501,501,"[205, 514, 941, 1004]",0,2.9,5.55,1,76,1.98958e-07,51
642,286,286,"[130, 184, 347, 1075]",0,3.35,2.5,1,10,0.0163772,51
681,286,286,"[135, 186, 348, 1075]",0,3.6,2.35,1,65,4.95812e-07,51
1155,988,988,"[124, 782, 847, 1125]",0,3.6,4.1,1,30,3.28741e-05,51
1156,988,988,"[126, 782, 847, 1125]",0,3.65,4.05,1,27,5.82155e-05,51
1157,988,988,"[124, 784, 847, 1125]",0,3.65,4.05,1,66,4.80938e-07,51
1213,988,988,"[124, 785, 848, 1126]",0,3.65,4.2,1,2,0.0352939,51
1236,501,501,"[207, 519, 942, 1009]",0,3.2,5.1,1,58,9.02149e-07,51
1251,501,501,"[212, 519, 942, 1006]",0,3.2,5.1,1,30,3.28741e-05,51
1265,1090,1090,"[260, 433, 751, 1134]",0,3.65,5.8,1,16,0.0101867,51
1269,1090,1090,"[260, 436, 751, 1134]",0,3.7,5.8,1,62,6.58694e-07,51
1271,1090,1090,"[259, 433, 750, 1133]",0,3.65,5.65,1,72,2.72493e-07,51
1272,286,286,"[136, 187, 348, 1076]",0,3.7,2.4,1,43,4.61469e-06,51
1276,286,286,"[136, 187, 352, 1076]",0,3.75,2.4,1,49,1.7446e-06,51
1281,286,286,"[136, 190, 353, 1076]",0,3.8,2.4,1,22,0.000237098,51
1418,1049,1049,"[426, 638, 800, 1029]",0,4.1,3.1,1,11,0.0156155,51
1454,1049,1049,"[421, 638, 798, 1027]",0,3.95,3.15,1,70,3.51151e-07,51
1462,1049,1049,"[423, 640, 798, 1027]",0,3.95,3.35,1,62,6.58694e-07,51
1800,308,308,"[228, 489, 651, 1097]",0,4.1,4.25,1,30,3.28741e-05,51
1806,308,308,"[223, 488, 646, 1092]",0,3.95,4.1,1,83,1.09345e-07,51
1813,308,308,"[219, 487, 647, 1092]",0,3.85,4.3,1,4,0.0310906,51
1868,308,308,"[223, 488, 650, 1096]",0,4.05,4.1,1,78,1.54391e-07,51
1869,308,308,"[227, 488, 650, 1096]",0,4.1,4.05,1,96,3.40491e-08,51
1874,308,308,"[223, 490, 650, 1096]",0,4.1,4.1,1,99,3.10757e-08,51
1876,308,308,"[228, 490, 650, 1096]",0,4.15,4.1,1,26,6.86112e-05,51
1907,308,308,"[223, 488, 646, 1091]",0,3.95,4.05,1,97,3.30276e-08,51
1980,1673,1673,"[161, 575, 810, 1017]",0,3.85,4.85,1,24,9.38918e-05,51
1992,1673,1673,"[161, 575, 810, 1020]",0,3.9,4.8,1,26,6.86112e-05,51
2013,1274,1274,"[236, 693, 1020, 1110]",0,4.1,4.9,1,19,0.000786045,51
2077,1673,1673,"[168, 583, 812, 1022]",0,4.15,4.5,1,1,0.0384809,51
2264,1093,1093,"[102, 380, 692, 1108]",0,3.9,5.25,1,23,0.000137963,51
2505,1591,1591,"[107, 276, 548, 926]",0,4.4,2.75,1,38,8.97173e-06,51
2650,1591,1591,"[105, 266, 546, 920]",0,4.3,2.25,1,84,1.06065e-07,51
2677,1591,1591,"[113, 275, 550, 927]",0,4.55,2.4,1,78,1.54391e-07,51
2817,1591,1591,"[105, 274, 550, 928]",0,4.5,2.4,1,53,1.2738e-06,51
2834,1591,1591,"[113, 275, 553, 928]",0,4.6,2.45,1,58,9.02149e-07,51
2872,1591,1591,"[106, 275, 545, 924]",0,4.35,2.55,1,59,8.75085e-07,51
2932,1591,1591,"[106, 275, 548, 924]",0,4.4,2.55,1,55,1.19852e-06,51
2943,1591,1591,"[105, 267, 550, 924]",0,4.4,2.4,1,5,0.0297222,51
3152,1591,1591,"[116, 270, 548, 925]",0,4.4,2.8,1,74,2.11455e-07,51
3160,1591,1591,"[107, 276, 548, 925]",0,4.4,2.7,1,86,8.23063e-08,51
3163,1591,1591,"[116, 276, 548, 925]",0,4.45,2.75,1,26,6.86112e-05,51
3322,842,842,"[181, 285, 865, 993]",0,4.8,3.25,1,16,0.0101867,51
3381,842,842,"[177, 285, 859, 994]",0,4.7,3.35,1,59,8.75085e-07,51
3413,842,842,"[177, 285, 865, 994]",0,4.75,3.35,1,94,4.38777e-08,51
3416,842,842,"[177, 271, 859, 990]",0,4.55,3.25,1,74,2.11455e-07,51
3512,1049,1049,"[428, 643, 804, 1032]",0,4.3,3.1,1,62,6.58694e-07,51
3556,1049,1049,"[428, 643, 807, 1033]",0,4.35,3.15,1,60,8.48832e-07,51
3565,308,308,"[227, 498, 653, 1095]",0,4.3,4.0,1,70,3.51151e-07,51
3566,842,842,"[177, 286, 859, 994]",0,4.7,3.4,1,49,1.7446e-06,51
3572,842,842,"[177, 286, 865, 994]",0,4.75,3.4,1,54,1.23559e-06,51
3584,842,842,"[177, 286, 866, 994]",0,4.75,3.45,1,58,9.02149e-07,51
3616,842,842,"[178, 287, 860, 995]",0,4.7,3.6,1,29,3.91662e-05,51
3701,308,308,"[227, 494, 653, 1096]",0,4.25,4.05,1,65,4.95812e-07,51
3702,308,308,"[228, 494, 653, 1096]",0,4.25,4.1,1,72,2.72493e-07,51
3738,1093,1093,"[118, 382, 699, 1115]",0,4.3,5.3,1,16,0.0101867,51
3925,1721,1721,"[4, 372, 749, 949]",0,5.1,5.25,1,29,3.91662e-05,51
3928,1721,1721,"[2, 369, 746, 945]",0,4.85,5.25,1,8,0.0224757,51
3945,1721,1721,"[4, 370, 747, 947]",0,4.95,5.35,1,72,2.72493e-07,51
3946,1721,1721,"[4, 370, 749, 947]",0,5.0,5.3,1,80,1.45267e-07,51
3948,1626,1626,"[57, 253, 655, 980]",0,4.95,5.6,1,67,4.6651e-07,51
4053,123,123,"[362, 529, 970, 1098]",0,4.9,5.85,1,79,1.4976e-07,51
4096,1626,1626,"[59, 253, 659, 983]",0,5.1,5.55,1,7,0.0237072,51
4119,1626,1626,"[59, 254, 659, 984]",0,5.15,5.65,1,46,2.81025e-06,51
4123,1626,1626,"[59, 254, 660, 984]",0,5.15,5.7,1,42,4.75742e-06,51
4163,123,123,"[362, 529, 970, 1101]",0,4.95,5.85,1,97,3.30276e-08,51
4308,123,123,"[362, 530, 971, 1102]",0,4.95,6.0,1,11,0.0156155,51
4796,123,123,"[368, 534, 977, 1106]",0,5.15,6.3,1,32,2.63008e-05,51
4867,123,123,"[367, 534, 975, 1102]",0,5.1,6.1,1,80,1.45267e-07,51
4881,123,123,"[367, 534, 976, 1102]",0,5.1,6.15,1,88,6.38697e-08,51
4946,24,24,"[153, 318, 598, 734]",0,5.4,2.45,1,23,0.000137963,51
4971,24,24,"[153, 318, 598, 733]",0,5.35,2.5,1,36,1.13533e-05,51
4974,24,24,"[153, 320, 598, 733]",0,5.4,2.5,1,46,2.81025e-06,51
4979,24,24,"[156, 324, 598, 733]",0,5.55,2.55,1,16,0.0101867,51
4992,1005,1005,"[66, 399, 833, 1181]",0,5.7,3.3,1,52,1.3132e-06,51
5093,102,102,"[293, 509, 831, 1176]",0,5.4,3.25,1,58,9.02149e-07,51
5094,102,102,"[296, 509, 831, 1176]",0,5.45,3.2,1,62,6.58694e-07,51
5108,102,102,"[300, 510, 832, 1176]",0,5.6,3.05,1,74,2.11455e-07,51
5112,102,102,"[300, 511, 832, 1176]",0,5.6,3.1,1,17,0.00605095,51
5201,1005,1005,"[66, 399, 835, 1181]",0,5.7,3.4,1,89,6.19536e-08,51
5277,2096,2096,"[540, 668, 794, 909]",0,5.4,5.9,1,52,1.3132e-06,51
5328,2096,2096,"[539, 669, 793, 911]",0,5.5,5.6,1,93,4.52347e-08,51
5391,2096,2096,"[542, 671, 796, 913]",0,5.6,5.9,1,49,1.7446e-06,51
5436,2096,2096,"[540, 670, 794, 917]",0,5.55,5.85,1,92,4.66337e-08,51
5475,2096,2096,"[540, 670, 795, 915]",0,5.6,5.7,1,14,0.0131547,51
5511,123,123,"[366, 536, 978, 1104]",0,5.25,5.9,1,56,1.16256e-06,51
5541,1683,1683,"[308, 468, 871, 1156]",0,5.7,6.25,1,10,0.0163772,51
5580,1683,1683,"[308, 471, 872, 1157]",0,5.75,6.35,1,84,1.06065e-07,51
5935,1005,1005,"[73, 409, 841, 1185]",0,6.0,3.6,1,49,1.7446e-06,51
6013,1005,1005,"[73, 409, 841, 1184]",0,6.0,3.55,1,26,6.86112e-05,51
6038,1005,1005,"[73, 409, 838, 1182]",0,5.9,3.6,1,62,6.58694e-07,51
6050,1005,1005,"[73, 409, 840, 1182]",0,5.95,3.55,1,84,1.06065e-07,51
6060,1005,1005,"[73, 409, 841, 1182]",0,5.95,3.6,1,94,4.38777e-08,51
6086,1005,1005,"[69, 400, 840, 1181]",0,5.85,3.4,1,3,0.0330821,51
6121,1110,1110,"[195, 479, 878, 1034]",0,5.95,4.7,1,31,2.95117e-05,51
6184,1110,1110,"[196, 480, 879, 1035]",0,5.95,4.9,1,42,4.75742e-06,51
6230,1110,1110,"[200, 483, 883, 1035]",0,6.1,4.9,1,72,2.72493e-07,51
6437,426,426,"[414, 626, 960, 1162]",0,6.05,4.9,1,21,0.000310727,51
6480,426,426,"[415, 623, 960, 1164]",0,6.05,4.9,1,49,1.7446e-06,51
6485,426,426,"[415, 625, 960, 1164]",0,6.1,4.85,1,50,1.69226e-06,51
6489,426,426,"[414, 626, 960, 1164]",0,6.1,4.85,1,99,3.10757e-08,51
6490,426,426,"[415, 626, 960, 1164]",0,6.1,4.9,1,88,6.38697e-08,51
6595,1110,1110,"[202, 481, 881, 1039]",0,6.05,5.25,1,98,3.20368e-08,51
6608,1110,1110,"[201, 480, 884, 1039]",0,6.1,5.1,1,9,0.0180764,51
6644,1110,1110,"[201, 481, 880, 1038]",0,6.05,5.1,1,74,2.11455e-07,51
6675,1110,1110,"[201, 483, 884, 1038]",0,6.15,5.05,1,99,3.10757e-08,51
6678,1110,1110,"[201, 484, 884, 1038]",0,6.15,5.1,1,75,2.05111e-07,51
6735,426,426,"[415, 624, 959, 1162]",0,5.95,5.1,1,33,2.06029e-05,51
6804,586,586,"[337, 601, 679, 898]",0,5.9,6.9,1,42,4.75742e-06,51
6922,1683,1683,"[313, 475, 875, 1160]",0,5.95,6.55,1,19,0.000786045,51
6923,1683,1683,"[313, 471, 872, 1159]",0,5.85,6.4,1,62,6.58694e-07,51
6928,1683,1683,"[313, 472, 874, 1159]",0,5.9,6.45,1,84,1.06065e-07,51
6940,586,586,"[339, 602, 679, 901]",0,5.95,7.1,1,42,4.75742e-06,51
7068,426,426,"[420, 632, 967, 1171]",0,6.55,4.95,1,76,1.98958e-07,51
7136,426,426,"[420, 628, 964, 1168]",0,6.4,4.85,1,15,0.011374,51
7357,426,426,"[420, 633, 967, 1172]",0,6.55,5.05,1,92,4.66337e-08,51
7463,959,959,"[34, 328, 611, 1055]",0,6.7,6.35,1,38,8.97173e-06,51
7475,959,959,"[34, 328, 612, 1055]",0,6.7,6.4,1,40,6.13069e-06,51
7532,586,586,"[342, 608, 684, 903]",0,6.25,7.0,1,12,0.0153838,51
7539,586,586,"[342, 608, 688, 903]",0,6.3,7.0,1,81,1.40909e-07,51
7541,586,586,"[345, 608, 688, 903]",0,6.35,7.0,1,78,1.54391e-07,51
7563,586,586,"[346, 608, 688, 906]",0,6.4,7.1,1,88,6.38697e-08,51
7604,959,959,"[39, 336, 617, 1062]",0,7.05,6.85,1,13,0.0143958,51
18,2002,2002,"[733, 780, 987, 1197]",0,2.75,2.6,1,67,7.85755e-07,52
42,2002,2002,"[733, 776, 987, 1193]",0,2.65,2.6,1,68,7.62182e-07,52
79,1566,1566,"[497, 592, 1028, 1096]",0,2.8,2.8,1,5,0.0273623,52
99,1566,1566,"[497, 590, 1021, 1088]",0,2.55,2.65,1,29,6.16921e-05,52
107,1566,1566,"[497, 592, 1028, 1088]",0,2.75,2.75,1,51,2.76482e-06,52
126,2002,2002,"[727, 772, 986, 1189]",0,2.35,2.7,1,50,2.85033e-06,52
148,2002,2002,"[727, 772, 987, 1189]",0,2.4,2.7,1,50,2.85033e-06,52
464,2002,2002,"[734, 777, 987, 1194]",0,2.65,2.75,1,66,8.10057e-07,52
497,2002,2002,"[730, 777, 989, 1194]",0,2.6,2.85,1,10,0.016282,52
658,1,1,"[133, 296, 654, 1031]",0,3.05,3.3,1,16,0.0103649,52
782,1785,1785,"[165, 473, 1056, 1112]",0,3.15,4.45,1,16,0.0103649,52
897,1785,1785,"[162, 467, 1054, 1108]",0,2.85,4.65,1,97,8.17837e-08,52
958,1785,1785,"[161, 468, 1052, 1109]",0,2.75,4.75,1,34,1.60618e-05,52
1023,1785,1785,"[161, 470, 1055, 1109]",0,2.85,4.75,1,86,2.03809e-07,52
1079,1727,1727,"[4, 484, 662, 965]",0,2.85,5.4,1,86,2.03809e-07,52
1162,1727,1727,"[6, 481, 668, 967]",0,2.85,5.75,1,92,1.40014e-07,52
1171,2030,2030,"[796, 868, 1047, 1200]",0,2.7,6.0,1,11,0.0160379,52
1182,1727,1727,"[4, 481, 662, 965]",0,2.8,5.45,1,98,7.93302e-08,52
1440,1727,1727,"[5, 481, 667, 968]",0,2.9,5.55,1,96,8.43131e-08,52
1528,788,788,"[76, 335, 672, 902]",0,3.15,5.65,1,48,3.6731e-06,52
1890,1727,1727,"[4, 481, 667, 969]",0,2.9,5.55,1,12,0.0148399,52
2040,2030,2030,"[799, 867, 1043, 1202]",0,2.75,5.95,1,37,1.16794e-05,52
2217,1641,1641,"[144, 839, 904, 1141]",0,3.05,6.3,1,51,2.76482e-06,52
2218,1641,1641,"[144, 841, 904, 1141]",0,3.1,6.25,1,78,3.15305e-07,52
2222,1641,1641,"[144, 841, 905, 1141]",0,3.1,6.3,1,57,1.89939e-06,52
2228,2030,2030,"[797, 868, 1047, 1202]",0,2.75,6.05,1,39,1.07278e-05,52
2313,1,1,"[131, 297, 656, 1032]",0,3.2,2.95,1,56,1.95814e-06,52
2317,1,1,"[131, 297, 659, 1032]",0,3.25,2.95,1,50,2.85033e-06,52
2488,1,1,"[157, 297, 660, 1034]",0,3.35,3.15,1,54,2.52337e-06,52
2496,1,1,"[157, 297, 661, 1034]",0,3.35,3.2,1,80,2.96671e-07,52
2511,1,1,"[157, 295, 658, 1030]",0,3.2,3.2,1,25,0.000333431,52
2693,208,208,"[17, 120, 293, 924]",0,3.55,4.45,1,48,3.6731e-06,52
2694,208,208,"[17, 124, 293, 924]",0,3.6,4.5,1,75,4.18888e-07,52
2695,1785,1785,"[168, 475, 1055, 1114]",0,3.15,4.85,1,73,5.39804e-07,52
2699,208,208,"[15, 121, 290, 923]",0,3.4,4.5,1,14,0.0133122,52
2720,1727,1727,"[11, 484, 666, 971]",0,3.1,5.4,1,63,1.07617e-06,52
2736,1115,1115,"[266, 404, 1018, 1243]",0,3.6,5.1,1,51,2.76482e-06,52
2916,788,788,"[81, 336, 679, 917]",0,3.5,5.5,1,42,7.25545e-06,52
2917,788,788,"[82, 336, 679, 917]",0,3.5,5.55,1,60,1.42971e-06,52
3200,1727,1727,"[12, 485, 667, 972]",0,3.1,5.6,1,63,1.07617e-06,52
3266,788,788,"[82, 335, 676, 909]",0,3.35,5.7,1,85,2.10112e-07,52
3319,788,788,"[79, 334, 680, 909]",0,3.35,5.65,1,15,0.0111176,52
3363,788,788,"[82, 335, 672, 902]",0,3.25,5.65,1,81,2.8777e-07,52
3457,1641,1641,"[144, 841, 911, 1143]",0,3.2,6.25,1,3,0.0344515,52
3522,965,965,"[279, 510, 746, 1235]",0,3.35,6.85,1,15,0.0111176,52
3620,965,965,"[278, 509, 745, 1233]",0,3.35,6.6,1,65,8.3511e-07,52
3622,965,965,"[281, 509, 745, 1233]",0,3.4,6.6,1,65,8.3511e-07,52
3984,1625,1625,"[46, 557, 701, 863]",0,4.1,2.9,1,21,0.00225039,52
4004,1625,1625,"[46, 554, 696, 859]",0,3.8,2.95,1,84,2.16611e-07,52
4096,1625,1625,"[46, 554, 696, 860]",0,3.8,3.0,1,38,1.10596e-05,52
4276,1115,1115,"[269, 403, 1019, 1246]",0,3.75,4.9,1,13,0.0142985,52
4944,1115,1115,"[266, 404, 1020, 1243]",0,3.65,5.1,1,56,1.95814e-06,52
5160,1625,1625,"[48, 558, 704, 864]",0,4.4,2.6,1,6,0.0230438,52
5317,184,184,"[241, 762, 815, 1173]",0,4.55,6.45,1,92,1.40014e-07,52
5474,534,534,"[95, 432, 633, 782]",0,4.7,3.55,1,31,3.03103e-05,52
5478,534,534,"[95, 433, 633, 782]",0,4.7,3.6,1,32,2.45625e-05,52
5488,534,534,"[95, 435, 633, 782]",0,4.75,3.55,1,73,5.39804e-07,52
5824,534,534,"[99, 439, 635, 786]",0,4.95,3.7,1,9,0.0167466,52
5835,534,534,"[102, 440, 636, 786]",0,5.05,3.75,1,85,2.10112e-07,52
5836,534,534,"[102, 441, 636, 786]",0,5.05,3.8,1,50,2.85033e-06,52
5849,534,534,"[102, 439, 636, 787]",0,5.05,3.75,1,63,1.07617e-06,52
5850,534,534,"[102, 440, 636, 787]",0,5.05,3.8,1,52,2.68187e-06,52
5859,1453,1453,"[252, 412, 539, 1205]",0,4.65,3.65,1,61,1.38682e-06,52
5873,1453,1453,"[252, 415, 540, 1205]",0,4.7,3.65,1,71,6.95623e-07,52
5900,1453,1453,"[252, 412, 542, 1205]",0,4.7,3.65,1,88,1.91764e-07,52
5911,1453,1453,"[257, 415, 542, 1205]",0,4.85,3.6,1,18,0.00772302,52
5913,1453,1453,"[252, 416, 542, 1205]",0,4.75,3.65,1,75,4.18888e-07,52
6078,1108,1108,"[395, 534, 786, 1074]",0,5.05,3.9,1,86,2.03809e-07,52
6084,1108,1108,"[395, 536, 786, 1074]",0,5.1,3.95,1,87,1.97695e-07,52
6088,1108,1108,"[395, 534, 787, 1074]",0,5.05,3.95,1,97,8.17837e-08,52
6094,1108,1108,"[395, 536, 787, 1074]",0,5.1,4.0,1,79,3.05846e-07,52
6158,1108,1108,"[395, 534, 791, 1083]",0,5.15,3.95,1,23,0.000918275,52
6233,1687,1687,"[36, 324, 490, 1125]",0,5.05,3.75,1,10,0.016282,52
6281,1687,1687,"[38, 323, 493, 1128]",0,5.2,3.7,1,67,7.85755e-07,52
6282,1687,1687,"[38, 324, 493, 1128]",0,5.2,3.75,1,97,8.17837e-08,52
6656,1036,1036,"[86, 352, 848, 1067]",0,4.65,4.35,1,59,1.47393e-06,52
6657,1036,1036,"[85, 361, 848, 1067]",0,4.7,4.3,1,37,1.16794e-05,52
6719,1141,1141,"[180, 418, 621, 977]",0,4.9,4.15,1,2,0.0361515,52
6752,1141,1141,"[184, 424, 623, 980]",0,5.1,4.05,1,40,9.34981e-06,52
6753,1141,1141,"[185, 424, 623, 980]",0,5.1,4.1,1,38,1.10596e-05,52
6757,1141,1141,"[185, 425, 623, 980]",0,5.1,4.15,1,39,1.07278e-05,52
6767,1108,1108,"[382, 536, 787, 1075]",0,5.05,4.1,1,1,0.0453796,52
6869,1141,1141,"[180, 418, 621, 974]",0,4.85,4.15,1,53,2.60142e-06,52
7144,1036,1036,"[87, 353, 847, 1073]",0,4.65,4.6,1,7,0.0210548,52
7516,1036,1036,"[93, 385, 855, 1085]",0,5.15,4.65,1,29,6.16921e-05,52
8009,184,184,"[246, 763, 820, 1175]",0,4.85,5.9,1,32,2.45625e-05,52
8069,184,184,"[243, 760, 813, 1175]",0,4.65,6.05,1,48,3.6731e-06,52
8124,184,184,"[247, 764, 822, 1175]",0,4.85,6.1,1,93,1.35814e-07,52
8136,184,184,"[247, 764, 824, 1175]",0,4.9,6.1,1,80,2.96671e-07,52
8534,184,184,"[244, 765, 819, 1172]",0,4.7,6.35,1,12,0.0148399,52
8669,1473,1473,"[391, 631, 900, 1183]",0,5.05,6.9,1,27,0.000181883,52
8943,1473,1473,"[369, 625, 897, 1174]",0,4.65,6.65,1,51,2.76482e-06,52
9159,184,184,"[245, 762, 815, 1173]",0,4.6,6.5,1,75,4.18888e-07,52
9293,1473,1473,"[378, 628, 898, 1177]",0,4.85,6.55,1,17,0.00925099,52
9314,1108,1108,"[399, 537, 789, 1087]",0,5.35,3.6,1,82,2.79137e-07,52
9322,1108,1108,"[399, 537, 792, 1087]",0,5.4,3.55,1,96,8.43131e-08,52
9387,1108,1108,"[399, 537, 794, 1081]",0,5.35,3.65,1,25,0.000333431,52
9421,1453,1453,"[261, 429, 550, 1213]",0,5.3,3.8,1,30,5.02662e-05,52
9423,1687,1687,"[40, 327, 496, 1132]",0,5.4,3.7,1,35,1.57144e-05,52
9500,1687,1687,"[38, 328, 493, 1128]",0,5.25,3.75,1,46,4.73338e-06,52
9506,1687,1687,"[40, 327, 492, 1127]",0,5.3,3.6,1,76,4.06321e-07,52
9530,1835,1835,"[104, 444, 648, 749]",0,6.1,3.95,1,89,1.86011e-07,52
9601,1835,1835,"[109, 446, 648, 750]",0,6.15,4.15,1,16,0.0103649,52
10251,1765,1765,"[71, 217, 306, 692]",0,6.35,2.55,1,19,0.00550893,52
10259,1765,1765,"[71, 224, 306, 692]",0,6.4,2.5,1,38,1.10596e-05,52
10528,1835,1835,"[109, 446, 652, 751]",0,6.25,4.3,1,90,1.80431e-07,52
10697,1835,1835,"[109, 446, 652, 755]",0,6.3,4.3,1,43,7.03779e-06,52
10755,1835,1835,"[109, 446, 652, 757]",0,6.35,4.25,1,44,6.51575e-06,52
10805,546,546,"[222, 833, 958, 1123]",0,6.45,4.35,1,86,2.03809e-07,52
10820,546,546,"[222, 830, 958, 1122]",0,6.4,4.3,1,78,3.15305e-07,52
10859,546,546,"[222, 830, 958, 1115]",0,6.3,4.3,1,98,7.93302e-08,52
10913,546,546,"[215, 830, 947, 1118]",0,6.25,4.15,1,8,0.0196129,52
10914,546,546,"[221, 830, 947, 1118]",0,6.3,4.15,1,38,1.10596e-05,52
11026,1835,1835,"[109, 446, 652, 752]",0,6.25,4.35,1,70,7.17137e-07,52
11122,546,546,"[228, 832, 958, 1124]",0,6.45,4.55,1,69,7.39317e-07,52
11212,546,546,"[222, 832, 958, 1120]",0,6.35,4.5,1,22,0.00112013,52
11286,546,546,"[222, 830, 958, 1117]",0,6.3,4.4,1,96,8.43131e-08,52
11492,469,469,"[318, 464, 809, 1226]",0,6.75,3.8,1,20,0.00286982,52
11535,469,469,"[318, 447, 807, 1223]",0,6.6,3.55,1,4,0.0305155,52
11574,469,469,"[318, 447, 807, 1224]",0,6.6,3.6,1,38,1.10596e-05,52
11605,469,469,"[318, 457, 807, 1225]",0,6.7,3.6,1,51,2.76482e-06,52
11612,469,469,"[317, 463, 808, 1225]",0,6.75,3.6,1,66,8.10057e-07,52
11630,469,469,"[320, 463, 811, 1225]",0,6.85,3.6,1,75,4.18888e-07,52
13,1110,1110,"[139, 437, 900, 1050]",0,1.95,3.2,1,3,0.0266049,53
72,1110,1110,"[142, 440, 904, 1051]",0,2.2,3.4,1,53,1.79421e-06,53
101,1110,1110,"[142, 440, 910, 1051]",0,2.3,3.4,1,33,2.55179e-05,53
115,1110,1110,"[142, 440, 904, 1052]",0,2.25,3.4,1,56,1.35054e-06,53
144,1110,1110,"[142, 441, 909, 1052]",0,2.35,3.4,1,20,0.00378026,53
161,1110,1110,"[142, 440, 904, 1053]",0,2.25,3.45,1,80,2.04615e-07,53
210,1738,1738,"[360, 509, 556, 1023]",0,2.1,5.7,1,94,9.08613e-08,53
308,1738,1738,"[358, 511, 555, 1020]",0,1.95,5.9,1,64,5.93794e-07,53
358,1738,1738,"[356, 511, 555, 1021]",0,1.9,6.0,1,44,5.21272e-06,53
493,1738,1738,"[363, 515, 556, 1024]",0,2.2,5.9,1,38,1.19091e-05,53
505,1738,1738,"[361, 514, 557, 1024]",0,2.15,5.9,1,9,0.0171206,53
