pos,cell,lvf,zvf,dr,negative_control_barcodes,gene_encoding_barcodes,est_FDR
23,3,6,1,0,3010,21150,0.02108685
23,5,6,1,0,1046,13663,0.011343347
23,7,6,1,0,1222,13764,0.013154736
23,8,6,1,0,441,7899,0.00827222
23,9,6,1,0,1637,15643,0.015505444
23,10,6,1,0,2073,14578,0.021069632
24,2,6,1,0,1950,6789,0.042558311
24,3,6,1,0,3275,14822,0.032738598
24,4,6,1,0,2565,8665,0.043860582
24,6,6,1,0,2308,9424,0.036287422
24,8,6,1,0,3583,13425,0.039544683
24,9,6,1,0,2554,11717,0.032296841
24,10,6,1,0,2166,8040,0.039917009
24,12,6,1,0,2708,8873,0.045220334
24,13,6,1,0,1678,6568,0.037854228
25,3,6,1,0,1977,12577,0.023290842
25,6,6,1,0,2509,18449,0.020150388
25,7,6,1,0,2895,14184,0.030241646
25,8,6,1,0,2600,16081,0.023956087
25,9,6,1,0,1812,14891,0.018029759
26,5,6,1,0,3112,10543,0.043735185
26,6,6,1,0,2015,12098,0.024678403
26,7,6,1,0,1863,14161,0.019492813
26,9,6,1,0,1946,5827,0.049482702
26,10,6,1,0,2120,7768,0.040437307
26,13,6,1,0,884,3431,0.038175711
26,16,6,1,0,2676,9473,0.041855656
27,2,6,1,0,1573,5429,0.042930354
27,6,6,1,0,1281,11254,0.016865445
27,7,6,1,0,2119,7327,0.04285094
27,8,6,1,0,1820,7104,0.037959809
27,9,6,1,0,1887,7429,0.037635451
28,3,6,1,0,1418,6885,0.030516019
28,8,6,1,0,1921,9983,0.028511619
28,9,6,1,0,2623,10611,0.036626681
28,10,6,1,0,2631,14927,0.026115834
28,11,6,1,0,2560,8710,0.043548921
28,12,6,1,0,1683,12677,0.019670854
28,13,6,1,0,3378,13974,0.035817436
28,14,6,1,0,2216,8595,0.038201416
28,16,6,1,0,1934,8465,0.033852059
29,3,6,1,0,1015,11461,0.013121972
29,4,6,1,0,1716,8936,0.028453108
29,5,6,1,0,1492,8022,0.027557623
29,6,6,1,0,1337,12293,0.016114956
29,7,6,1,0,3024,20924,0.021413747
29,8,6,1,0,2123,23024,0.013662331
30,1,6,1,0,3319,20916,0.023511709
30,2,6,1,0,2111,11451,0.02731495
30,6,6,1,0,2407,10870,0.03280969
30,8,6,1,0,3634,17773,0.030295615
0,1,6,1,1,2401,8391,0.042396892
0,2,6,1,1,3246,9385,0.051247162
0,3,6,1,1,3732,13730,0.040274178
0,4,6,1,1,3448,8718,0.058601128
0,5,6,1,1,1920,6098,0.046651906
0,6,6,1,1,2487,9660,0.03814646
1,1,6,1,1,2813,8202,0.050816594
1,2,6,1,1,2906,7206,0.059752618
1,3,6,1,1,4184,15405,0.040242556
1,4,6,1,1,2821,11053,0.037816254
1,5,6,1,1,2154,7721,0.041335932
1,6,6,1,1,4825,14502,0.049297512
1,7,6,1,1,4341,14888,0.043202513
1,8,6,1,1,2354,4272,0.081645227
1,9,6,1,1,2480,4317,0.085118746
1,10,6,1,1,2933,9532,0.045591472
1,11,6,1,1,3982,11650,0.05064434
1,12,6,1,1,5678,15617,0.053870792
1,14,6,1,1,4300,11795,0.054016457
2,1,6,1,1,4363,8803,0.073436183
2,3,6,1,1,2724,7146,0.056480649
2,4,6,1,1,2141,5658,0.056067257
2,5,6,1,1,2205,6508,0.050201493
2,6,6,1,1,1793,3039,0.087418867
2,7,6,1,1,2442,4414,0.081972639
2,8,6,1,1,3106,7207,0.063856118
2,9,6,1,1,2344,6811,0.050992031
2,10,6,1,1,2313,5955,0.057550547
2,11,6,1,1,2311,3862,0.088663171
2,12,6,1,1,2630,4580,0.0850836
2,13,6,1,1,3106,7230,0.06365298
2,23,6,1,1,3650,8084,0.066899388
2,28,6,1,1,4177,9194,0.067315575
2,29,6,1,1,2261,5345,0.062677034
2,31,6,1,1,7454,17089,0.064629132
3,1,6,1,1,2838,18512,0.022715099
3,2,6,1,1,4045,17410,0.03442511
3,3,6,1,1,4118,20295,0.030064423
3,5,6,1,1,1738,9641,0.026710577
3,8,6,1,1,2198,9974,0.03265231
3,9,6,1,1,3628,16409,0.032759763
3,11,6,1,1,2589,15769,0.024326716
3,13,6,1,1,4481,19188,0.03460197
4,3,6,1,1,3279,8704,0.055818495
4,5,6,1,1,2838,6559,0.064110674
4,6,6,1,1,5000,12353,0.059972637
4,8,6,1,1,4664,13117,0.052684105
5,2,6,1,1,5690,21679,0.038889164
5,7,6,1,1,3700,18005,0.030448379
5,11,6,1,1,2583,8614,0.044429878
6,1,6,1,1,2452,9570,0.037963314
6,6,6,1,1,488,2401,0.030115026
6,7,6,1,1,5296,15955,0.049182064
6,8,6,1,1,3822,11124,0.050907912
6,10,6,1,1,4591,12849,0.052941172
7,2,6,1,1,5397,15678,0.051005539
7,4,6,1,1,3176,13301,0.035379508
7,5,6,1,1,834,4549,0.027164749
7,8,6,1,1,2868,7932,0.053573748
7,9,6,1,1,4317,13713,0.046645007
7,10,6,1,1,4390,11543,0.056350972
7,11,6,1,1,6605,21916,0.044654694
7,12,6,1,1,4458,16467,0.040112632
8,2,6,1,1,4276,12134,0.05221428
8,3,6,1,1,4414,17948,0.036439453
8,4,6,1,1,3482,14203,0.036324886
8,6,6,1,1,4734,14104,0.049732643
8,7,6,1,1,5042,16857,0.044317795
8,8,6,1,1,6829,18783,0.053870095
8,9,6,1,1,5605,15487,0.05362458
8,12,6,1,1,3752,13603,0.040868031
9,3,6,1,1,2747,10924,0.037259117
9,7,6,1,1,4648,19911,0.034588253
9,8,6,1,1,2880,15764,0.027069588
9,10,6,1,1,6488,18823,0.051071379
9,12,6,1,1,4672,17510,0.039534138
9,13,6,1,1,5743,24563,0.034642801
9,14,6,1,1,6932,23324,0.044036329
10,6,6,1,1,3762,19503,0.028580706
10,7,6,1,1,1768,11140,0.023515415
10,8,6,1,1,4320,13877,0.046125782
10,9,6,1,1,3416,13927,0.03634259
10,11,6,1,1,3164,13602,0.034465874
10,15,6,1,1,3646,15009,0.035993203
10,16,6,1,1,3349,8721,0.056898975
11,3,6,1,1,4135,10454,0.05860688
11,4,6,1,1,3414,8609,0.058757917
11,5,6,1,1,4201,11099,0.056082119
11,6,6,1,1,5353,19852,0.039952923
11,12,6,1,1,5163,28204,0.02712358
11,13,6,1,1,5920,16389,0.053521076
12,2,6,1,1,1570,10411,0.022344096
12,3,6,1,1,1629,11008,0.021926446
12,4,6,1,1,2896,11060,0.038797078
12,6,6,1,1,1708,11654,0.02171543
12,7,6,1,1,3263,15778,0.030642254
12,12,6,1,1,3051,14646,0.030865887
12,13,6,1,1,1864,9337,0.029579725
12,14,6,1,1,1462,8323,0.026026937
12,15,6,1,1,3066,18569,0.024464662
12,16,6,1,1,3275,33283,0.01457956
13,9,6,1,1,4328,20650,0.031054374
13,10,6,1,1,4945,9600,0.076322159
13,11,6,1,1,4024,16804,0.035481411
14,4,6,1,1,4903,16404,0.044286129
14,6,6,1,1,6463,25539,0.037496079
14,7,6,1,1,1318,3807,0.051296545
14,9,6,1,1,3242,8359,0.057466437
14,10,6,1,1,2569,7570,0.050283304
14,11,6,1,1,7424,19316,0.056947721
14,12,6,1,1,7053,21276,0.049117866
14,13,6,1,1,6237,37311,0.0247682
14,14,6,1,1,4714,14640,0.047709415
15,3,6,1,1,2102,6966,0.044710016
15,7,6,1,1,3087,6874,0.066539983
15,8,6,1,1,2324,5956,0.057814533
15,9,6,1,1,3739,8879,0.062394599
15,10,6,1,1,4614,9062,0.075441292
15,11,6,1,1,3595,10582,0.05033693
15,16,6,1,1,3961,8094,0.072509887
15,17,6,1,1,3249,10056,0.04787183
16,2,6,1,1,3925,12647,0.045984104
16,3,6,1,1,3204,12535,0.037872481
16,5,6,1,1,2954,10340,0.042329734
16,9,6,1,1,3542,10822,0.048494961
16,13,6,1,1,3801,11362,0.049567689
16,14,6,1,1,3909,15015,0.03857411
17,5,6,1,1,3638,11424,0.047184579
17,7,6,1,1,4173,15950,0.038765312
17,8,6,1,1,3000,13437,0.033080687
17,9,6,1,1,3813,15663,0.036070108
17,11,6,1,1,3196,23572,0.020089352
17,12,6,1,1,2636,12223,0.031953849
18,3,6,1,1,5561,17832,0.046207069
18,5,6,1,1,837,3128,0.039647362
18,6,6,1,1,4836,11601,0.06176557
18,12,6,1,1,3613,13017,0.041125637
18,13,6,1,1,9685,26289,0.054585984
18,14,6,1,1,5880,15894,0.054815036
19,5,6,1,1,5714,24011,0.035260265
19,6,6,1,1,2094,12973,0.023916182
19,8,6,1,1,4602,19194,0.035525215
19,9,6,1,1,7340,30915,0.035178911
19,10,6,1,1,2581,10034,0.03811268
20,4,6,1,1,4303,8999,0.07084883
20,5,6,1,1,2069,7113,0.04309861
20,10,6,1,1,3596,11621,0.045849201
20,11,6,1,1,3249,7412,0.064948614
20,12,6,1,1,4547,14808,0.045497144
20,13,6,1,1,5032,13354,0.055832213
20,14,6,1,1,3002,8767,0.050735888
21,1,6,1,1,5233,25517,0.030386222
21,2,6,1,1,4161,22193,0.027780323
21,4,6,1,1,4426,16918,0.038763053
21,5,6,1,1,5460,19926,0.040600193
21,6,6,1,1,3893,13942,0.0413728
21,7,6,1,1,5204,18075,0.042659383
21,10,6,1,1,3459,11307,0.045327186
21,11,6,1,1,1977,13685,0.021405109
21,12,6,1,1,4114,11998,0.050805533
21,13,6,1,1,3895,14603,0.039520366
22,2,6,1,1,5293,20733,0.037826428
22,8,6,1,1,3069,14849,0.030623531
22,9,6,1,1,6764,17971,0.05576824
22,11,6,1,1,3904,18333,0.031552361
23,2,6,1,1,2774,15037,0.027333852
23,3,6,1,1,5947,25592,0.034430973
23,5,6,1,1,2368,16487,0.021281177
23,7,6,1,1,2713,16668,0.024116922
23,8,6,1,1,1132,9701,0.017289622
23,9,6,1,1,3610,18940,0.028241178
23,10,6,1,1,3996,17498,0.033837062
24,2,6,1,1,3421,8224,0.061634739
24,3,6,1,1,6150,18227,0.049993726
24,4,6,1,1,4521,10533,0.063597202
24,6,6,1,1,4173,11500,0.053765802
24,8,6,1,1,6427,16393,0.058090544
24,9,6,1,1,4519,13997,0.047836893
24,10,6,1,1,3868,9704,0.059059704
24,12,6,1,1,4743,10783,0.065173209
24,13,6,1,1,3072,8058,0.056487133
25,3,6,1,1,3769,15207,0.036723002
25,6,6,1,1,4849,22277,0.032251585
25,7,6,1,1,5250,17217,0.045181163
25,8,6,1,1,4969,19211,0.038324333
25,9,6,1,1,3789,17806,0.031529263
26,5,6,1,1,5477,12939,0.062718782
26,6,6,1,1,3947,14924,0.03918659
26,7,6,1,1,3920,17161,0.033845354
26,9,6,1,1,3407,7201,0.070102726
26,10,6,1,1,3837,9540,0.059593516
26,13,6,1,1,1756,4434,0.05867923
26,16,6,1,1,4987,11697,0.063171394
27,2,6,1,1,2846,6716,0.062788455
27,6,6,1,1,2810,13859,0.030042081
27,7,6,1,1,3910,9110,0.063593681
27,8,6,1,1,3425,8802,0.057654711
27,9,6,1,1,3558,9172,0.057477449
28,3,6,1,1,2677,8366,0.047411762
28,8,6,1,1,3783,12115,0.046266698
28,9,6,1,1,4798,12685,0.056043514
28,10,6,1,1,5187,18298,0.04200183
28,11,6,1,1,4484,10617,0.062577668
28,12,6,1,1,3560,15582,0.033851848
28,13,6,1,1,6281,16879,0.055136306
28,14,6,1,1,4089,10389,0.058317507
28,16,6,1,1,3555,10239,0.051444346
29,3,6,1,1,2225,13755,0.023967625
29,4,6,1,1,3172,10752,0.043711882
29,5,6,1,1,2908,9741,0.044233005
29,6,6,1,1,2798,14613,0.028370299
29,7,6,1,1,6022,25159,0.035465245
29,8,6,1,1,4673,27666,0.025026781
30,1,6,1,1,6227,25052,0.03682918
30,2,6,1,1,3866,13784,0.041556807
30,6,6,1,1,4339,13186,0.04875646
30,8,6,1,1,6707,21649,0.045903527
0,1,6.5,1,0,972,6284,0.022918473
0,2,6.5,1,0,1313,6870,0.028318065
0,3,6.5,1,0,1654,10578,0.023167946
0,4,6.5,1,0,1544,6477,0.035320674
0,5,6.5,1,0,838,4657,0.026662039
0,6,6.5,1,0,1065,7577,0.020826098
1,1,6.5,1,0,1223,6194,0.029255723
1,2,6.5,1,0,1401,5500,0.037742532
1,3,6.5,1,0,1828,11956,0.022654051
1,4,6.5,1,0,1125,8516,0.019573679
1,5,6.5,1,0,875,5794,0.022376139
1,6,6.5,1,0,2276,11074,0.030452526
1,7,6.5,1,0,1907,11354,0.024886131
1,8,6.5,1,0,1160,3085,0.055713239
1,9,6.5,1,0,1181,3153,0.055498534
1,10,6.5,1,0,1364,7333,0.027560575
1,11,6.5,1,0,1854,9009,0.030492198
1,12,6.5,1,0,2743,11938,0.034044724
1,14,6.5,1,0,2038,9176,0.032908369
2,1,6.5,1,0,2024,6506,0.046094811
2,3,6.5,1,0,1167,5391,0.032074294
2,4,6.5,1,0,1003,4260,0.034885658
2,5,6.5,1,0,959,4917,0.028898412
2,6,6.5,1,0,932,2293,0.060223701
2,7,6.5,1,0,1259,3312,0.056323675
2,8,6.5,1,0,1481,5459,0.040197362
2,9,6.5,1,0,973,5093,0.028307059
2,10,6.5,1,0,1012,4386,0.03418751
2,11,6.5,1,0,1145,2829,0.059969182
2,12,6.5,1,0,1307,3322,0.058295032
2,13,6.5,1,0,1419,5411,0.038856211
2,23,6.5,1,0,1721,6135,0.041564436
2,28,6.5,1,0,1919,6863,0.041430155
2,29,6.5,1,0,1008,3901,0.038286015
2,31,6.5,1,0,3483,12714,0.040590729
3,1,6.5,1,0,1118,14948,0.011081902
3,2,6.5,1,0,1830,13896,0.019512678
3,3,6.5,1,0,1714,16117,0.015757314
3,5,6.5,1,0,635,7732,0.012168512
3,8,6.5,1,0,955,8040,0.017599604
3,9,6.5,1,0,1638,13141,0.018468902
3,11,6.5,1,0,1002,12510,0.011867685
3,13,6.5,1,0,2022,15269,0.019621226
4,3,6.5,1,0,1602,6653,0.035678006
4,5,6.5,1,0,1412,5050,0.041428471
4,6,6.5,1,0,2338,9201,0.037650007
4,8,6.5,1,0,2154,9972,0.032005087
5,2,6.5,1,0,2614,17187,0.022535183
5,7,6.5,1,0,1593,14310,0.016494218
5,11,6.5,1,0,1184,6803,0.025787356
6,1,6.5,1,0,1210,7610,0.02355897
6,6,6.5,1,0,226,1928,0.017368287
6,7,6.5,1,0,2511,12441,0.02990522
6,8,6.5,1,0,1895,8528,0.03292438
6,10,6.5,1,0,2339,10216,0.033923833
7,2,6.5,1,0,2561,12077,0.031419994
7,4,6.5,1,0,1460,10492,0.020618172
7,5,6.5,1,0,295,3599,0.012144951
7,8,6.5,1,0,1297,6012,0.031965138
7,9,6.5,1,0,2010,10707,0.027815306
7,10,6.5,1,0,2149,8873,0.035885708
7,11,6.5,1,0,3127,17125,0.027055333
7,12,6.5,1,0,1995,12850,0.023003576
8,2,6.5,1,0,2090,9471,0.032696859
8,3,6.5,1,0,2041,14131,0.021400587
8,4,6.5,1,0,1554,11203,0.02055286
8,6,6.5,1,0,2354,11070,0.031507535
8,7,6.5,1,0,2420,13320,0.026919484
8,8,6.5,1,0,3328,14599,0.033776589
8,9,6.5,1,0,2721,11996,0.033608387
8,12,6.5,1,0,1759,10745,0.024255767
9,3,6.5,1,0,1261,8746,0.021362949
9,7,6.5,1,0,2162,15865,0.020191622
9,8,6.5,1,0,1193,12737,0.013878064
9,10,6.5,1,0,3153,14627,0.031939219
9,12,6.5,1,0,2202,13861,0.023538476
9,13,6.5,1,0,2687,19542,0.020372965
9,14,6.5,1,0,3317,18249,0.026931589
10,6,6.5,1,0,1629,15638,0.015434603
10,7,6.5,1,0,665,8826,0.011163832
10,8,6.5,1,0,2137,10887,0.029083849
10,9,6.5,1,0,1502,11050,0.020140175
10,11,6.5,1,0,1422,10781,0.019543221
10,15,6.5,1,0,1575,11735,0.019886257
10,16,6.5,1,0,1703,6822,0.036987802
11,3,6.5,1,0,2104,8144,0.038279262
11,4,6.5,1,0,1745,6625,0.039026997
11,5,6.5,1,0,2004,8419,0.035268971
11,6,6.5,1,0,2358,15466,0.022590268
11,12,6.5,1,0,2187,22203,0.014594617
11,13,6.5,1,0,2973,12795,0.034427874
12,2,6.5,1,0,618,8202,0.011164115
12,3,6.5,1,0,574,8750,0.009719847
12,4,6.5,1,0,1253,8664,0.021428324
12,6,6.5,1,0,646,9176,0.01043121
12,7,6.5,1,0,1400,12667,0.016376076
12,12,6.5,1,0,1228,11530,0.015780641
12,13,6.5,1,0,780,7497,0.01541568
12,14,6.5,1,0,567,6547,0.012832058
12,15,6.5,1,0,1224,14812,0.012243999
12,16,6.5,1,0,1086,26515,0.006068674
13,9,6.5,1,0,1843,16183,0.016874149
13,10,6.5,1,0,2246,6933,0.04800032
13,11,6.5,1,0,1598,12801,0.018496453
14,4,6.5,1,0,2281,12925,0.026148713
14,6,6.5,1,0,2852,20022,0.021105597
14,7,6.5,1,0,595,2803,0.031452086
14,9,6.5,1,0,1504,6428,0.034667901
14,10,6.5,1,0,1139,5805,0.029072146
14,11,6.5,1,0,3804,14959,0.037678494
14,12,6.5,1,0,3396,16459,0.030571716
14,13,6.5,1,0,2472,29598,0.0123749
14,14,6.5,1,0,2209,11386,0.028746179
15,3,6.5,1,0,908,5364,0.025081451
15,7,6.5,1,0,1588,5329,0.044153015
15,8,6.5,1,0,1069,4572,0.034643923
15,9,6.5,1,0,1809,6744,0.039744459
15,10,6.5,1,0,2316,6818,0.050331184
15,11,6.5,1,0,1662,8204,0.030016562
15,16,6.5,1,0,2050,6225,0.048794412
15,17,6.5,1,0,1460,7799,0.027737641
16,2,6.5,1,0,1909,9956,0.028410353
16,3,6.5,1,0,1477,9881,0.022148034
16,5,6.5,1,0,1410,8143,0.025656078
16,9,6.5,1,0,1641,8433,0.028832484
16,13,6.5,1,0,1887,8918,0.031351622
16,14,6.5,1,0,1783,11672,0.022634018
17,5,6.5,1,0,1756,8819,0.029502631
17,7,6.5,1,0,1980,12520,0.023432382
17,8,6.5,1,0,1348,10698,0.018669938
17,9,6.5,1,0,1698,12264,0.020514509
17,11,6.5,1,0,1183,19029,0.009211373
17,12,6.5,1,0,1108,9799,0.01675381
18,3,6.5,1,0,2520,13895,0.026871851
18,5,6.5,1,0,305,2310,0.01956336
18,6,6.5,1,0,2232,8786,0.037640777
18,12,6.5,1,0,1624,9889,0.02433264
18,13,6.5,1,0,4309,19984,0.03194844
18,14,6.5,1,0,2722,12071,0.033411845
19,5,6.5,1,0,2699,19205,0.020823041
19,6,6.5,1,0,827,10167,0.012052254
19,8,6.5,1,0,2207,15247,0.021447344
19,9,6.5,1,0,3378,24549,0.020388319
19,10,6.5,1,0,1198,7987,0.022224332
20,4,6.5,1,0,2113,6894,0.045413378
20,5,6.5,1,0,906,5504,0.024389638
20,10,6.5,1,0,1569,8787,0.026456836
20,11,6.5,1,0,1552,5588,0.041151996
20,12,6.5,1,0,1946,11387,0.025321481
20,13,6.5,1,0,2321,10335,0.033275167
20,14,6.5,1,0,1312,6739,0.028846556
21,1,6.5,1,0,2474,20540,0.017846573
21,2,6.5,1,0,1692,17661,0.014195172
21,4,6.5,1,0,2173,13550,0.023761618
21,5,6.5,1,0,2651,15806,0.024850969
21,6,6.5,1,0,1921,10963,0.02596292
21,7,6.5,1,0,2572,14303,0.026643999
21,10,6.5,1,0,1690,8895,0.028151163
21,11,6.5,1,0,760,10923,0.010309254
21,12,6.5,1,0,2088,9426,0.032821517
21,13,6.5,1,0,1840,11551,0.023602273
22,2,6.5,1,0,2099,15584,0.019956716
22,8,6.5,1,0,1253,11231,0.016530585
22,9,6.5,1,0,3384,13805,0.036320309
22,11,6.5,1,0,1539,14090,0.016183901
23,2,6.5,1,0,1094,12061,0.0134397
23,3,6.5,1,0,2692,20198,0.019747962
23,5,6.5,1,0,919,13160,0.010347018
23,7,6.5,1,0,1079,13263,0.012054113
23,8,6.5,1,0,397,7611,0.007728663
23,9,6.5,1,0,1437,15002,0.01419264
23,10,6.5,1,0,1857,13905,0.019787754
24,2,6.5,1,0,1755,6394,0.04066868
24,3,6.5,1,0,2921,13981,0.03095629
24,4,6.5,1,0,2282,8120,0.041640429
24,6,6.5,1,0,2056,8898,0.034236258
24,8,6.5,1,0,3185,12598,0.037459624
24,9,6.5,1,0,2273,11073,0.030415133
24,10,6.5,1,0,1890,7513,0.037273828
24,12,6.5,1,0,2415,8299,0.043116843
24,13,6.5,1,0,1489,6139,0.035937896
25,3,6.5,1,0,1735,12023,0.021381699
25,6,6.5,1,0,2215,17654,0.018590291
25,7,6.5,1,0,2559,13416,0.028261995
25,8,6.5,1,0,2354,15362,0.022704622
25,9,6.5,1,0,1596,14217,0.01663338
26,5,6.5,1,0,2745,9924,0.040983701
26,6,6.5,1,0,1773,11494,0.022855626
26,7,6.5,1,0,1666,13506,0.018276955
26,9,6.5,1,0,1708,5475,0.046223128
26,10,6.5,1,0,1878,7299,0.038123065
26,13,6.5,1,0,778,3210,0.035911219
26,16,6.5,1,0,2401,8893,0.040003635
27,2,6.5,1,0,1394,5110,0.040420107
27,6,6.5,1,0,1144,10684,0.01586528
27,7,6.5,1,0,1850,6834,0.04010997
27,8,6.5,1,0,1597,6654,0.035561306
27,9,6.5,1,0,1688,6999,0.035734856
28,3,6.5,1,0,1249,6497,0.028484274
28,8,6.5,1,0,1697,9451,0.02660478
28,9,6.5,1,0,2339,10004,0.034642731
28,10,6.5,1,0,2336,14104,0.024540654
28,11,6.5,1,0,2259,8158,0.041028734
28,12,6.5,1,0,1484,12039,0.018264133
28,13,6.5,1,0,2991,13113,0.033796361
28,14,6.5,1,0,1996,8069,0.036651893
28,16,6.5,1,0,1716,8007,0.031754336
29,3,6.5,1,0,912,10997,0.012287858
29,4,6.5,1,0,1518,8499,0.026464246
29,5,6.5,1,0,1308,7596,0.02551399
29,6,6.5,1,0,1196,11762,0.015066265
29,7,6.5,1,0,2724,19980,0.020200737
29,8,6.5,1,0,1864,22104,0.012494838
30,1,6.5,1,0,2948,19885,0.021966328
30,2,6.5,1,0,1903,10853,0.025980324
30,6,6.5,1,0,2147,10294,0.030903201
30,8,6.5,1,0,3253,16775,0.028732745
0,1,6.5,1,1,2229,7916,0.041721496
0,2,6.5,1,1,2990,8827,0.05018959
0,3,6.5,1,1,3454,13050,0.039216371
0,4,6.5,1,1,3180,8150,0.057812945
0,5,6.5,1,1,1774,5777,0.045499522
0,6,6.5,1,1,2318,9203,0.037319825
1,1,6.5,1,1,2609,7746,0.049905932
1,2,6.5,1,1,2703,6798,0.058914266
1,3,6.5,1,1,3863,14568,0.039289849
1,4,6.5,1,1,2606,10497,0.036784495
1,5,6.5,1,1,1985,7304,0.040267562
1,6,6.5,1,1,4470,13670,0.048450091
1,7,6.5,1,1,4043,14130,0.042395247
1,8,6.5,1,1,2186,3985,0.081278825
1,9,6.5,1,1,2295,4032,0.084336923
1,10,6.5,1,1,2688,9043,0.044042536
1,11,6.5,1,1,3709,10956,0.050160331
1,12,6.5,1,1,5283,14709,0.053217326
1,14,6.5,1,1,3989,11120,0.053151415
2,1,6.5,1,1,4011,8268,0.071879952
2,3,6.5,1,1,2528,6684,0.056039753
2,4,6.5,1,1,1975,5287,0.055349458
2,5,6.5,1,1,2042,6082,0.049746772
2,6,6.5,1,1,1679,2825,0.088061855
2,7,6.5,1,1,2246,4135,0.080480344
2,8,6.5,1,1,2837,6745,0.062320792
2,9,6.5,1,1,2170,6452,0.049833451
2,10,6.5,1,1,2129,5594,0.056390869
2,11,6.5,1,1,2149,3583,0.088867956
2,12,6.5,1,1,2443,4244,0.085291092
2,13,6.5,1,1,2894,6771,0.063328806
2,23,6.5,1,1,3423,7537,0.067292083
2,28,6.5,1,1,3822,8583,0.065979217
2,29,6.5,1,1,2076,4979,0.061778991
2,31,6.5,1,1,6872,15917,0.063970172
3,1,6.5,1,1,2663,17808,0.022157033
3,2,6.5,1,1,3779,16665,0.033599062
3,3,6.5,1,1,3800,19516,0.02885017
3,5,6.5,1,1,1576,9255,0.025231053
3,8,6.5,1,1,2062,9538,0.032032212
3,9,6.5,1,1,3414,15693,0.03223392
3,11,6.5,1,1,2406,15220,0.023422678
3,13,6.5,1,1,4180,18344,0.033762751
4,3,6.5,1,1,3080,8204,0.055626361
4,5,6.5,1,1,2645,6187,0.063343367
4,6,6.5,1,1,4635,11608,0.059162692
4,8,6.5,1,1,4312,12378,0.051615942
5,2,6.5,1,1,5273,20689,0.037763641
5,7,6.5,1,1,3442,17258,0.029551259
5,11,6.5,1,1,2385,8208,0.043053317
6,1,6.5,1,1,2267,9141,0.036746281
6,6,6.5,1,1,475,2281,0.030854883
6,7,6.5,1,1,4918,15112,0.04821944
6,8,6.5,1,1,3609,10532,0.050772859
6,10,6.5,1,1,4281,12186,0.052052266
7,2,6.5,1,1,5006,14867,0.049891101
7,4,6.5,1,1,2988,12721,0.034802859
7,5,6.5,1,1,778,4350,0.026500003
7,8,6.5,1,1,2662,7484,0.052702335
7,9,6.5,1,1,4041,13016,0.04600096
7,10,6.5,1,1,4062,10953,0.054949332
7,11,6.5,1,1,6174,20910,0.043749005
7,12,6.5,1,1,4145,15688,0.039148267
8,2,6.5,1,1,3989,11430,0.051709863
8,3,6.5,1,1,4132,17069,0.035868054
8,4,6.5,1,1,3253,13515,0.03566347
8,6,6.5,1,1,4421,13378,0.048964904
8,7,6.5,1,1,4694,15974,0.043539656
8,8,6.5,1,1,6351,17758,0.052991187
8,9,6.5,1,1,5248,14661,0.053037839
8,12,6.5,1,1,3509,13022,0.039926502
9,3,6.5,1,1,2566,10436,0.036431593
9,7,6.5,1,1,4331,19035,0.033712494
9,8,6.5,1,1,2685,15147,0.026264749
9,10,6.5,1,1,6007,17861,0.0498319
9,12,6.5,1,1,4364,16695,0.038730571
9,13,6.5,1,1,5407,23466,0.034140737
9,14,6.5,1,1,6400,22195,0.042724837
10,6,6.5,1,1,3506,18709,0.02776623
10,7,6.5,1,1,1658,10677,0.023008636
10,8,6.5,1,1,4007,13181,0.045042923
10,9,6.5,1,1,3191,13332,0.035463948
10,11,6.5,1,1,2924,13027,0.033257419
10,15,6.5,1,1,3395,14375,0.03499351
10,16,6.5,1,1,3122,8247,0.05609091
11,3,6.5,1,1,3908,9877,0.058625301
11,4,6.5,1,1,3182,8123,0.058041591
11,5,6.5,1,1,3874,10449,0.054933905
11,6,6.5,1,1,4994,18861,0.039231906
11,12,6.5,1,1,4830,26970,0.026535164
11,13,6.5,1,1,5519,15464,0.052880328
12,2,6.5,1,1,1482,9987,0.02198714
12,3,6.5,1,1,1523,10565,0.021359249
12,4,6.5,1,1,2674,10557,0.037529819
12,6,6.5,1,1,1592,11185,0.021089324
12,7,6.5,1,1,3049,15159,0.029801797
12,12,6.5,1,1,2818,13961,0.029907496
12,13,6.5,1,1,1729,8969,0.02856318
12,14,6.5,1,1,1374,7992,0.025473396
12,15,6.5,1,1,2849,17865,0.023628982
12,16,6.5,1,1,3056,32206,0.014059574
13,9,6.5,1,1,4004,19651,0.030190131
13,10,6.5,1,1,4590,8964,0.07586936
13,11,6.5,1,1,3738,15899,0.034835743
14,4,6.5,1,1,4544,15597,0.043167096
14,6,6.5,1,1,6012,24403,0.036503234
14,7,6.5,1,1,1222,3585,0.050505379
14,9,6.5,1,1,3019,7883,0.056744944
14,10,6.5,1,1,2397,7157,0.049624095
14,11,6.5,1,1,6888,18258,0.055897904
14,12,6.5,1,1,6524,20117,0.048051431
14,13,6.5,1,1,5830,35739,0.024170283
14,14,6.5,1,1,4386,13829,0.046993029
15,3,6.5,1,1,1974,6597,0.044335974
15,7,6.5,1,1,2870,6478,0.065644227
15,8,6.5,1,1,2126,5595,0.056301343
15,9,6.5,1,1,3434,8333,0.061059676
15,10,6.5,1,1,4251,8458,0.074469598
15,11,6.5,1,1,3355,9996,0.04973039
15,16,6.5,1,1,3693,7584,0.072150039
