ref_x,ref_y,ref_z,ref_int,ref_x,ref_y,ref_z,hyb,comp_x,comp_y,comp_z,comp_int,aligned_x,aligned_y,aligned_z,ref_int,ref_ch,comp_ch
1036.9138754422736,602.3320258944965,0.0,4814.531351219334,1036.9138754422736,602.3320258944965,0.0,1,1036.2928982025371,602.5642070337816,0.0,14121.37451632402,1037.193728699236,602.0682301856622,0.0,4814.531351219334,0,1
1250.811589144676,615.1613377380461,0.0,6268.915553958153,1250.811589144676,615.1613377380461,0.0,1,1250.0,615.27148143721,0.0,17826.81237273889,1250.900830496699,614.7755045890906,0.0,6268.915553958153,0,1
1447.4743148999928,630.6370154660838,0.0,6697.526924754607,1447.4743148999928,630.6370154660838,0.0,1,1447.2352569502052,630.9576291263144,0.0,13928.110825857722,1448.1360874469042,630.461652278195,0.0,6697.526924754607,0,1
1658.458546441797,634.3395769149319,0.0,7305.825806823542,1658.458546441797,634.3395769149319,0.0,1,1658.2948931733663,634.5313728798725,0.0,16696.738213493067,1659.1957236700653,634.0353960317531,0.0,7305.825806823542,0,1
1924.042688774638,640.6238718960368,0.0,14257.57438169311,1924.042688774638,640.6238718960368,0.0,1,1923.9130869168423,640.9024031337123,0.0,30880.16232203017,1924.8139174135413,640.4064262855928,0.0,14257.57438169311,0,1
1969.104020139656,651.3768638077456,0.0,14190.285345132575,1969.104020139656,651.3768638077456,0.0,1,1968.938900695351,651.7644985782939,0.0,41926.56126664074,1969.83973119205,651.2685217301745,0.0,14190.285345132575,0,1
1000.0,678.1640442241963,0.0,8100.087713578893,1000.0,678.1640442241963,0.0,1,1000.0,678.2964729342007,0.0,16081.494058078508,1000.9008304966991,677.8004960860812,0.0,8100.087713578893,0,1
1472.8887678012716,693.5948611152513,0.0,6520.020657517551,1472.8887678012716,693.5948611152513,0.0,1,1472.6092464401834,693.9860191735332,0.0,14663.049263833098,1473.5100769368823,693.4900423254138,0.0,6520.020657517551,0,1
1339.969261130149,697.1406338108831,0.0,6324.187028193836,1339.969261130149,697.1406338108831,0.0,1,1339.6063067070586,697.4706970035243,0.0,13168.318876565369,1340.5071372037576,696.9747201554048,0.0,6324.187028193836,0,1
96.17035147181812,766.3754261965972,0.0,9881.86944923181,96.17035147181812,766.3754261965972,0.0,1,94.35797475217142,766.8059469578824,0.0,26868.57633372081,95.25880524887046,766.309970109763,0.0,9881.86944923181,0,1
176.27675545290413,787.8461771235061,0.0,9062.3538636367,176.27675545290413,787.8461771235061,0.0,1,174.6589883707422,788.1305522986568,0.0,18843.057110624537,175.55981886744124,787.6345754505373,0.0,9062.3538636367,0,1
104.06437972977614,796.7348863935391,0.0,17221.651899056473,104.06437972977614,796.7348863935391,0.0,1,102.3656982813761,797.0966014843066,0.0,38766.64402562461,103.26652877807514,796.6006246361871,0.0,17221.651899056473,0,1
